comment_id,video_id,comment_type,parent_id,author_name,author_channel_url,comment_text,like_count,published_at,updated_at,reply_count
UgyVAZBHrUMgWIIgGXd4AaABAg,Zqzb7kE4dLI,main_comment,,@korcapnodazifr,http://www.youtube.com/@korcapnodazifr,"진짜 예전부터 심심이, 등 ai vs 감스트는 다 개레전드 찍네 ㅋㅋㅋㅋㅋ",409,2025-05-24T12:13:09Z,2025-05-24T12:13:09Z,6
UgyVAZBHrUMgWIIgGXd4AaABAg.AIVns2NaH3IAIVtRpovZky,Zqzb7kE4dLI,reply,UgyVAZBHrUMgWIIgGXd4AaABAg,@Shotshaby,http://www.youtube.com/@Shotshaby,ㅇㄱㄹㅇ,1,2025-05-24T13:01:52Z,2025-05-24T13:01:52Z,0
UgyVAZBHrUMgWIIgGXd4AaABAg.AIVns2NaH3IAIVyrnNm0bQ,Zqzb7kE4dLI,reply,UgyVAZBHrUMgWIIgGXd4AaABAg,@fjejfjdkrlelsnd,http://www.youtube.com/@fjejfjdkrlelsnd,심심이가 ㅈㄴ웃김 ㅋㅋㅋㅋㅋㅋㅋ,11,2025-05-24T13:49:15Z,2025-05-24T13:49:15Z,0
UgyVAZBHrUMgWIIgGXd4AaABAg.AIVns2NaH3IAIVzJb3C7FB,Zqzb7kE4dLI,reply,UgyVAZBHrUMgWIIgGXd4AaABAg,@Gasi14,http://www.youtube.com/@Gasi14,???: 호구들 컷!,4,2025-05-24T13:53:10Z,2025-05-24T13:53:10Z,0
UgyVAZBHrUMgWIIgGXd4AaABAg.AIVns2NaH3IAIW3hxcoPJs,Zqzb7kE4dLI,reply,UgyVAZBHrUMgWIIgGXd4AaABAg,@키키-m9r,http://www.youtube.com/@%ED%82%A4%ED%82%A4-m9r,우1병 ㅋㅋ,3,2025-05-24T14:40:19Z,2025-05-24T14:40:19Z,0
UgyVAZBHrUMgWIIgGXd4AaABAg.AIVns2NaH3IAIg6rqvWscj,Zqzb7kE4dLI,reply,UgyVAZBHrUMgWIIgGXd4AaABAg,@AdelaGarvey,http://www.youtube.com/@AdelaGarvey,스트형 덕에 오늘 회식비 나왔다. 감스트.∁ⵔм 인정ㅋㅋㅋ,0,2025-05-28T21:39:32Z,2025-05-28T21:39:32Z,0
Ugy5iEvsIGv1wrWInSp4AaABAg,Zqzb7kE4dLI,main_comment,,@김상민-m4u,http://www.youtube.com/@%EA%B9%80%EC%83%81%EB%AF%BC-m4u,감스트는 또 지네ㅋㅋㅋㅋㅋ,401,2025-05-24T11:30:04Z,2025-05-24T11:30:04Z,4
Ugy5iEvsIGv1wrWInSp4AaABAg.AIViwW7LMysAImzsd4M05q,Zqzb7kE4dLI,reply,Ugy5iEvsIGv1wrWInSp4AaABAg,@정재웅-b8u,http://www.youtube.com/@%EC%A0%95%EC%9E%AC%EC%9B%85-b8u,감스트 이긴건없나 ㅎㅎㅎㅎㅎ,2,2025-05-31T13:44:25Z,2025-05-31T13:44:25Z,0
Ugy5iEvsIGv1wrWInSp4AaABAg.AIViwW7LMysAIoK_v3-czH,Zqzb7kE4dLI,reply,Ugy5iEvsIGv1wrWInSp4AaABAg,@alinelika9827,http://www.youtube.com/@alinelika9827,"감스트.¢〇м 덕에 오늘 4천원10장 벌었다, 스트형 센스",0,2025-06-01T02:13:21Z,2025-06-01T02:13:21Z,0
Ugy5iEvsIGv1wrWInSp4AaABAg.AIViwW7LMysAJR4REG295n,Zqzb7kE4dLI,reply,Ugy5iEvsIGv1wrWInSp4AaABAg,@hhyaz,http://www.youtube.com/@hhyaz,​@@정재웅-b8u 침대위?,2,2025-06-16T12:41:50Z,2025-06-16T12:41:50Z,0
Ugy5iEvsIGv1wrWInSp4AaABAg.AIViwW7LMysAJoFWZY2tFB,Zqzb7kE4dLI,reply,Ugy5iEvsIGv1wrWInSp4AaABAg,@meolimeo35,http://www.youtube.com/@meolimeo35,​@@hhyaz 3초컷.,0,2025-06-25T22:00:27Z,2025-06-25T22:00:27Z,0
UgwyuNakcUxo9vQmG3B4AaABAg,Zqzb7kE4dLI,main_comment,,@Kanghaerinisstrong,http://www.youtube.com/@Kanghaerinisstrong,와 진짜 ai가 말을 너무 잘해서 소름돋을 정도....,411,2025-05-24T12:03:49Z,2025-05-24T12:03:49Z,5
UgwyuNakcUxo9vQmG3B4AaABAg.AIVmnhdNB0nAIYR9GFUd97,Zqzb7kE4dLI,reply,UgwyuNakcUxo9vQmG3B4AaABAg,@neWestJean,http://www.youtube.com/@neWestJean,모르는 새에 발전하고 또 발전하네,7,2025-05-25T12:43:39Z,2025-05-25T12:43:39Z,0
UgwyuNakcUxo9vQmG3B4AaABAg.AIVmnhdNB0nAIZS3SLrNe-,Zqzb7kE4dLI,reply,UgwyuNakcUxo9vQmG3B4AaABAg,@StamateaKumar,http://www.youtube.com/@StamateaKumar,감스트.ᄃoⅯ 덕에 만원네장으로 맛있는 거 먹는다!,0,2025-05-25T22:10:50Z,2025-05-25T22:10:50Z,0
UgwyuNakcUxo9vQmG3B4AaABAg.AIVmnhdNB0nAIjyIodPRtu,Zqzb7kE4dLI,reply,UgwyuNakcUxo9vQmG3B4AaABAg,@GreenworldAE,http://www.youtube.com/@GreenworldAE,감스트.匚oΜ 피자값 주길래 반신반의했는데 진짜네요!,0,2025-05-30T09:32:56Z,2025-05-30T09:32:56Z,0
UgwyuNakcUxo9vQmG3B4AaABAg.AIVmnhdNB0nAIkAYy_zuFk,Zqzb7kE4dLI,reply,UgwyuNakcUxo9vQmG3B4AaABAg,@rayyahmomma,http://www.youtube.com/@rayyahmomma,감스트.c〇м 덕에 진짜4만원으로 맛있는 거 먹는다!,0,2025-05-30T11:28:44Z,2025-05-30T11:28:44Z,0
UgwyuNakcUxo9vQmG3B4AaABAg.AIVmnhdNB0nAJ_AA1k8cLM,Zqzb7kE4dLI,reply,UgwyuNakcUxo9vQmG3B4AaABAg,@정치성향,http://www.youtube.com/@%EC%A0%95%EC%B9%98%EC%84%B1%ED%96%A5,@StamateaKumar 4만원으로 맛있는개 뭘까?,0,2025-06-20T01:25:05Z,2025-06-20T01:25:05Z,0
Ugxs4zBFqOU7RtJ536J4AaABAg,Zqzb7kE4dLI,main_comment,,@Son7Legacy,http://www.youtube.com/@Son7Legacy,"<a href=""https://www.youtube.com/watch?v=Zqzb7kE4dLI&amp;t=1080"">18:00</a> 개레전드 ㅋㅋㅋㅋ",396,2025-05-24T11:31:08Z,2025-05-24T11:31:08Z,1
Ugxs4zBFqOU7RtJ536J4AaABAg.AIVj3I-ZMM0AIxUCuy0wIU,Zqzb7kE4dLI,reply,Ugxs4zBFqOU7RtJ536J4AaABAg,@Arhur-cho,http://www.youtube.com/@Arhur-cho,ㅋㅋㅋ 다시 봐도 웃기네,0,2025-06-04T15:30:37Z,2025-06-04T15:30:37Z,0
UgygC7DOQmvSjgBy-kV4AaABAg,Zqzb7kE4dLI,main_comment,,@난존잘인데-f4z,http://www.youtube.com/@%EB%82%9C%EC%A1%B4%EC%9E%98%EC%9D%B8%EB%8D%B0-f4z,"<a href=""https://www.youtube.com/watch?v=Zqzb7kE4dLI&amp;t=489"">8:09</a> 명치 존나 때리네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",247,2025-05-24T11:40:04Z,2025-05-24T11:40:04Z,2
UgygC7DOQmvSjgBy-kV4AaABAg.AIVk4iY2dMRAJFlmjQYzBw,Zqzb7kE4dLI,reply,UgygC7DOQmvSjgBy-kV4AaABAg,@정재웅-b8u,http://www.youtube.com/@%EC%A0%95%EC%9E%AC%EC%9B%85-b8u,명존때 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,2025-06-12T03:18:30Z,2025-06-12T03:18:30Z,0
UgygC7DOQmvSjgBy-kV4AaABAg.AIVk4iY2dMRAJPj2ZkxV-X,Zqzb7kE4dLI,reply,UgygC7DOQmvSjgBy-kV4AaABAg,@정치성향,http://www.youtube.com/@%EC%A0%95%EC%B9%98%EC%84%B1%ED%96%A5,@@정재웅-b8u 명치 존내 쌔개맞고 싶냐,0,2025-06-16T00:06:59Z,2025-06-16T00:06:59Z,0
UgzYsVh_yvajD09ttYl4AaABAg,Zqzb7kE4dLI,main_comment,,@타소-y1l,http://www.youtube.com/@%ED%83%80%EC%86%8C-y1l,진짜 AI가 인간 정복하는건 한순간 인것같다..ㅋㅋ,999,2025-05-24T11:32:46Z,2025-05-24T11:32:46Z,24
UgzYsVh_yvajD09ttYl4AaABAg.AIVjFHPGircAIVpIZanjK7,Zqzb7kE4dLI,reply,UgzYsVh_yvajD09ttYl4AaABAg,@rextus8250,http://www.youtube.com/@rextus8250,맨유 리그 1위보다 빠를듯,120,2025-05-24T12:25:39Z,2025-05-24T12:25:39Z,0
UgzYsVh_yvajD09ttYl4AaABAg.AIVjFHPGircAIVsYKig60t,Zqzb7kE4dLI,reply,UgzYsVh_yvajD09ttYl4AaABAg,@Dwarfpessikorea88829,http://www.youtube.com/@Dwarfpessikorea88829,@김민석-z2m9u금방이다,0,2025-05-24T12:54:01Z,2025-05-24T12:54:01Z,0
UgzYsVh_yvajD09ttYl4AaABAg.AIVjFHPGircAIVsx3UbnT8,Zqzb7kE4dLI,reply,UgzYsVh_yvajD09ttYl4AaABAg,@woojjangnam1224,http://www.youtube.com/@woojjangnam1224,터미네이터랑 비유하시는군요 ㅎㅎ 😊ㅋㅋㅋㅋㅋ,5,2025-05-24T12:57:32Z,2025-05-24T12:57:32Z,0
UgzYsVh_yvajD09ttYl4AaABAg.AIVjFHPGircAIVvdjsgO0K,Zqzb7kE4dLI,reply,UgzYsVh_yvajD09ttYl4AaABAg,@충성-a98,http://www.youtube.com/@%EC%B6%A9%EC%84%B1-a98,전원 딸깍,9,2025-05-24T13:21:06Z,2025-05-24T13:21:06Z,0
UgzYsVh_yvajD09ttYl4AaABAg.AIVjFHPGircAIVxt_j1Lde,Zqzb7kE4dLI,reply,UgzYsVh_yvajD09ttYl4AaABAg,@상현-f3t,http://www.youtube.com/@%EC%83%81%ED%98%84-f3t,그럴일은 없음,11,2025-05-24T13:40:45Z,2025-05-24T13:40:45Z,0
UgxVrl2rd71Dveqii-F4AaABAg,Zqzb7kE4dLI,main_comment,,@llllIiiIIiIilllllIIIIIl,http://www.youtube.com/@llllIiiIIiIilllllIIIIIl,요즘 유튜버들 AI한테 진심으로 긁힌게 너무 웃김 ㅋㅋㅋㅋㅠㅠ,176,2025-05-24T11:31:34Z,2025-05-24T11:31:34Z,1
UgxVrl2rd71Dveqii-F4AaABAg.AIVj6WASGOnAJASuP4zTni,Zqzb7kE4dLI,reply,UgxVrl2rd71Dveqii-F4AaABAg,@정재웅-b8u,http://www.youtube.com/@%EC%A0%95%EC%9E%AC%EC%9B%85-b8u,웃긴대 나같아도 긁힐듯 ㅎㅎㅎㅎㅜㅜ,0,2025-06-10T01:48:35Z,2025-06-10T01:48:35Z,0
Ugw-IL1s5EtORFWl5I14AaABAg,Zqzb7kE4dLI,main_comment,,@HDH-S,http://www.youtube.com/@HDH-S,"<a href=""https://www.youtube.com/watch?v=Zqzb7kE4dLI&amp;t=388"">6:28</a> 감스트 물고기설 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ",435,2025-05-24T12:27:54Z,2025-05-24T12:27:54Z,4
Ugw-IL1s5EtORFWl5I14AaABAg.AIVpZ3C8EzIAIVyHbVoxdx,Zqzb7kE4dLI,reply,Ugw-IL1s5EtORFWl5I14AaABAg,@passion_landers,http://www.youtube.com/@passion_landers,ㅋㅋㅋㅋ,3,2025-05-24T13:44:10Z,2025-05-24T13:44:10Z,0
Ugw-IL1s5EtORFWl5I14AaABAg.AIVpZ3C8EzIAIW-Vd2LAQN,Zqzb7kE4dLI,reply,Ugw-IL1s5EtORFWl5I14AaABAg,@Qiyanaking10,http://www.youtube.com/@Qiyanaking10,ㅋㅋㅋㅋㅋㅋㅋ,3,2025-05-24T14:03:33Z,2025-05-24T14:03:33Z,0
Ugw-IL1s5EtORFWl5I14AaABAg.AIVpZ3C8EzIAIY26InfCMh,Zqzb7kE4dLI,reply,Ugw-IL1s5EtORFWl5I14AaABAg,@그거맞음.com지급5만769,http://www.youtube.com/@%EA%B7%B8%EA%B1%B0%EB%A7%9E%EC%9D%8C.com%EC%A7%80%EA%B8%895%EB%A7%8C769,감스트 진짜 웃긴다 감스트.匚ꝋМ 잘쓸께 형 !!,0,2025-05-25T09:04:47Z,2025-05-25T09:04:47Z,0
Ugw-IL1s5EtORFWl5I14AaABAg.AIVpZ3C8EzIAJPj5vwayTx,Zqzb7kE4dLI,reply,Ugw-IL1s5EtORFWl5I14AaABAg,@정치성향,http://www.youtube.com/@%EC%A0%95%EC%B9%98%EC%84%B1%ED%96%A5,감스트 고등어설,2,2025-06-16T00:07:27Z,2025-06-16T00:07:27Z,0
Ugzm3FWVLOUWfLmijCJ4AaABAg,Zqzb7kE4dLI,main_comment,,@cxxnamor.k,http://www.youtube.com/@cxxnamor.k,"<a href=""https://www.youtube.com/watch?v=Zqzb7kE4dLI&amp;t=1036"">17:16</a> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",293,2025-05-24T11:59:27Z,2025-05-24T11:59:27Z,1
Ugzm3FWVLOUWfLmijCJ4AaABAg.AIVmIheWMm_AIxT8ivqNL8,Zqzb7kE4dLI,reply,Ugzm3FWVLOUWfLmijCJ4AaABAg,@Arhur-cho,http://www.youtube.com/@Arhur-cho,ㅋㅋㅋㅋ감전드..,1,2025-06-04T15:21:18Z,2025-06-04T15:21:18Z,0
UgwkbBGILFINvctKKzF4AaABAg,Zqzb7kE4dLI,main_comment,,@오졌다,http://www.youtube.com/@%EC%98%A4%EC%A1%8C%EB%8B%A4,"<a href=""https://www.youtube.com/watch?v=Zqzb7kE4dLI&amp;t=658"">10:58</a> AI까지 말더듬게하는 고백하는감스트",268,2025-05-24T11:44:29Z,2025-05-24T11:44:29Z,1
UgwkbBGILFINvctKKzF4AaABAg.AIVka7JrLUsAIVnVoAyLOK,Zqzb7kE4dLI,reply,UgwkbBGILFINvctKKzF4AaABAg,@Qwertyuiie,http://www.youtube.com/@Qwertyuiie,와ㅂ...와버렸네,30,2025-05-24T12:09:59Z,2025-05-24T12:09:59Z,0
UgyZLHLeqqdd3P5dGVN4AaABAg,Zqzb7kE4dLI,main_comment,,@응애-q7s,http://www.youtube.com/@%EC%9D%91%EC%95%A0-q7s,"<a href=""https://www.youtube.com/watch?v=Zqzb7kE4dLI&amp;t=827"">13:47</a> 누가 ai는 감정 없다했냐ㅋㅋㅋㅋㅋㅋㅋ 말투에 감정 한가득 실려있네",18,2025-05-27T08:26:45Z,2025-05-27T08:26:45Z,0
UgzGo2NH5xR0a9OQPqZ4AaABAg,Zqzb7kE4dLI,main_comment,,@cxxnamor.k,http://www.youtube.com/@cxxnamor.k,"<a href=""https://www.youtube.com/watch?v=Zqzb7kE4dLI&amp;t=1036"">17:16</a> 계속 눌러보세요ㅋㅋㅋㅋㅋㅋㅋㅋㅋ",148,2025-05-24T12:02:17Z,2025-05-24T12:02:17Z,0
UgzDZHldNt9cwCp3qgV4AaABAg,Zqzb7kE4dLI,main_comment,,@최태근-d5y,http://www.youtube.com/@%EC%B5%9C%ED%83%9C%EA%B7%BC-d5y,챗 GP 요즘 개 웃기네 ㅋㅋㅋ,120,2025-05-24T11:29:52Z,2025-05-24T11:29:52Z,0
Ugy-BxmfMGbOBfvbVWl4AaABAg,Zqzb7kE4dLI,main_comment,,@김성찬-o3m,http://www.youtube.com/@%EA%B9%80%EC%84%B1%EC%B0%AC-o3m,"<a href=""https://www.youtube.com/watch?v=Zqzb7kE4dLI&amp;t=276"">4:36</a> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 급발진 ㅈㄴ 웃기네",99,2025-05-24T12:58:19Z,2025-05-24T12:58:30Z,1
Ugy-BxmfMGbOBfvbVWl4AaABAg.AIVt1mwGCeMAIVuNw9pKwK,Zqzb7kE4dLI,reply,Ugy-BxmfMGbOBfvbVWl4AaABAg,@Imfreakingsexy,http://www.youtube.com/@Imfreakingsexy,ㅈㄴ웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,2025-05-24T13:10:04Z,2025-05-24T13:10:04Z,0
UgyJJC7yW1ONVUWFVGd4AaABAg,Zqzb7kE4dLI,main_comment,,@Sante372,http://www.youtube.com/@Sante372,"<a href=""https://www.youtube.com/watch?v=Zqzb7kE4dLI&amp;t=364"">6:04</a> 개빡쳤네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ",242,2025-05-24T11:30:11Z,2025-05-24T11:30:11Z,0
UgyRlXUEBY7qz0tjLOd4AaABAg,Zqzb7kE4dLI,main_comment,,@user-syerjtos,http://www.youtube.com/@user-syerjtos,"<a href=""https://www.youtube.com/watch?v=Zqzb7kE4dLI&amp;t=400"">6:40</a> 무한어항맨ㅋㅋ",21,2025-05-25T02:05:06Z,2025-05-25T02:05:06Z,0
Ugy7OIPTq52LfmE4K5R4AaABAg,Zqzb7kE4dLI,main_comment,,@CyclingScenery,http://www.youtube.com/@CyclingScenery,이야~~AI 거칠고 쎄다.쎄...ㅋ<br>끝말잇기 &quot;어항&quot; 이라고 말하니까&quot; 니네 집 찾냐&quot;고.ㅋㅋㅋ,10,2025-06-22T14:23:10Z,2025-06-22T14:24:10Z,0
Ugw20rilQs_tQWDJ_Ah4AaABAg,Zqzb7kE4dLI,main_comment,,@Majangdong123,http://www.youtube.com/@Majangdong123,중학교 2학년 때부터 스트형을 즐겨보던 제가 벌써 군대 갈 나이가 되어 모레 해병대 1318기로 입대하게 되었습니다.!! 조심히 잘 다녀오겠습니다 필승🔥🔥,101,2025-05-24T11:53:16Z,2025-05-24T11:53:16Z,6
Ugw20rilQs_tQWDJ_Ah4AaABAg.AIVlaNrL6DMAIWFJMQ-cA-,Zqzb7kE4dLI,reply,Ugw20rilQs_tQWDJ_Ah4AaABAg,@여성호르몬3년차,http://www.youtube.com/@%EC%97%AC%EC%84%B1%ED%98%B8%EB%A5%B4%EB%AA%AC3%EB%85%84%EC%B0%A8,가서 살아돌아오지 마세욘,2,2025-05-24T16:21:41Z,2025-05-24T16:21:41Z,0
Ugw20rilQs_tQWDJ_Ah4AaABAg.AIVlaNrL6DMAIWPqEXLlqO,Zqzb7kE4dLI,reply,Ugw20rilQs_tQWDJ_Ah4AaABAg,@eepk2565,http://www.youtube.com/@eepk2565,몸 조심히 다녀와요!! 👍,8,2025-05-24T17:53:42Z,2025-05-24T17:53:42Z,0
Ugw20rilQs_tQWDJ_Ah4AaABAg.AIVlaNrL6DMAIeBJkkoBQI,Zqzb7kE4dLI,reply,Ugw20rilQs_tQWDJ_Ah4AaABAg,@MohamedBouacida-ym4np,http://www.youtube.com/@MohamedBouacida-ym4np,감스트.ᄃ0Ⅿ에서 4만원 받고 친구들과 맛있는 거 먹었어요!,0,2025-05-28T03:39:57Z,2025-05-28T03:39:57Z,0
Ugw20rilQs_tQWDJ_Ah4AaABAg.AIVlaNrL6DMAIlIzO8Q0lR,Zqzb7kE4dLI,reply,Ugw20rilQs_tQWDJ_Ah4AaABAg,@BlakeJa-q5u,http://www.youtube.com/@BlakeJa-q5u,감스트.¢ⲟｍ 오픈 축하드리고 만원네장 감사합니다!,0,2025-05-30T22:01:38Z,2025-05-30T22:01:38Z,0
Ugw20rilQs_tQWDJ_Ah4AaABAg.AIVlaNrL6DMAJf1pyoS6jB,Zqzb7kE4dLI,reply,Ugw20rilQs_tQWDJ_Ah4AaABAg,@jilalharlleyo,http://www.youtube.com/@jilalharlleyo,한녀 떴다 ㄹㅈㄷ@Thatscoolman-v5r,0,2025-06-22T08:07:45Z,2025-07-28T18:04:30Z,0
UgwMF9CVP6cfrJNFIWp4AaABAg,Zqzb7kE4dLI,main_comment,,@홍길동-u3m,http://www.youtube.com/@%ED%99%8D%EA%B8%B8%EB%8F%99-u3m,"<a href=""https://www.youtube.com/watch?v=Zqzb7kE4dLI&amp;t=1035"">17:15</a> ㅅㅂ ai가 이렇게 괴성 지르는거 첨보네 ㅅㅂ ㅋㅋㅋㅋㅋㅋㅋㅋ",527,2025-05-24T13:24:26Z,2025-05-24T13:24:26Z,5
UgwMF9CVP6cfrJNFIWp4AaABAg.AIVw16StWXjAIX0UPROj8g,Zqzb7kE4dLI,reply,UgwMF9CVP6cfrJNFIWp4AaABAg,@유랑단-g2e,http://www.youtube.com/@%EC%9C%A0%EB%9E%91%EB%8B%A8-g2e,그러네ㅋㅋㅋ ㄱ첨봄,12,2025-05-24T23:31:22Z,2025-05-24T23:31:22Z,0
UgwMF9CVP6cfrJNFIWp4AaABAg.AIVw16StWXjAIXHcPLAXfD,Zqzb7kE4dLI,reply,UgwMF9CVP6cfrJNFIWp4AaABAg,@winchesterdeen7390,http://www.youtube.com/@winchesterdeen7390,zzzzzzzzzzzzzzz,4,2025-05-25T02:01:09Z,2025-05-25T02:01:09Z,0
UgwMF9CVP6cfrJNFIWp4AaABAg.AIVw16StWXjAIXRcvOMU8D,Zqzb7kE4dLI,reply,UgwMF9CVP6cfrJNFIWp4AaABAg,@윤박카스,http://www.youtube.com/@%EC%9C%A4%EB%B0%95%EC%B9%B4%EC%8A%A4,괴성 질러봤자 아ㅡ아ㅡ아ㅡ아ㅡ일줄 알았는데 아아아아ㅏ악!!!!!이러네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,17,2025-05-25T03:28:36Z,2025-05-25T03:28:36Z,0
UgwMF9CVP6cfrJNFIWp4AaABAg.AIVw16StWXjAIekfL-PaW9,Zqzb7kE4dLI,reply,UgwMF9CVP6cfrJNFIWp4AaABAg,@jaeyoonsul9699,http://www.youtube.com/@jaeyoonsul9699,ㅈㄴ 기괴함ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,7,2025-05-28T08:57:37Z,2025-05-28T08:57:37Z,0
UgwMF9CVP6cfrJNFIWp4AaABAg.AIVw16StWXjAIs0BKxIWjR,Zqzb7kE4dLI,reply,UgwMF9CVP6cfrJNFIWp4AaABAg,@우유-c3l,http://www.youtube.com/@%EC%9A%B0%EC%9C%A0-c3l,ㅋ😂😂😂😂😂😂😂😂😂😂😂😂😂,2,2025-06-02T12:32:03Z,2025-06-02T12:32:03Z,0
Ugyzj_uIyvr9o3aRJHt4AaABAg,Zqzb7kE4dLI,main_comment,,@부둥부둥-c4e,http://www.youtube.com/@%EB%B6%80%EB%91%A5%EB%B6%80%EB%91%A5-c4e,"<a href=""https://www.youtube.com/watch?v=Zqzb7kE4dLI&amp;t=992"">16:32</a> 토트넘:맨유",137,2025-05-24T11:58:36Z,2025-05-24T11:58:58Z,0
Ugwxyo_n54A9RK4-SKV4AaABAg,Zqzb7kE4dLI,main_comment,,@DLXOFID,http://www.youtube.com/@DLXOFID,둘이 케미 역대급으로 좋음,97,2025-05-24T12:38:53Z,2025-05-24T12:38:53Z,4
Ugwxyo_n54A9RK4-SKV4AaABAg.AIVqoWdil9KAIbMrI4QfmK,Zqzb7kE4dLI,reply,Ugwxyo_n54A9RK4-SKV4AaABAg,@정재웅-b8u,http://www.youtube.com/@%EC%A0%95%EC%9E%AC%EC%9B%85-b8u,찐캐미,0,2025-05-27T01:23:04Z,2025-05-27T01:23:04Z,0
Ugwxyo_n54A9RK4-SKV4AaABAg.AIVqoWdil9KAIbvtZm8E36,Zqzb7kE4dLI,reply,Ugwxyo_n54A9RK4-SKV4AaABAg,@QuintiloCobaxter,http://www.youtube.com/@QuintiloCobaxter,"감스트.匚oΜ 오픈 기념 4천원10개 이벤트, 시작부터 남다르네요!",0,2025-05-27T06:37:57Z,2025-05-27T06:37:57Z,0
