comment_id,video_id,comment_type,parent_id,author_name,author_channel_url,comment_text,like_count,published_at,updated_at,reply_count
Ugy6cYJgjDm7gPb_HRN4AaABAg.A6sJKUiyN1EA6sOr2rE4lA,guYASPE1GiQ,reply,Ugy6cYJgjDm7gPb_HRN4AaABAg,@하쿠나마타타-o1f,http://www.youtube.com/@%ED%95%98%EC%BF%A0%EB%82%98%EB%A7%88%ED%83%80%ED%83%80-o1f,​@@찢커-v6q속은 푸딩이야~ 겉바삭 촉촉,20,2024-08-08T09:50:52Z,2024-08-08T09:50:52Z,0
Ugy6cYJgjDm7gPb_HRN4AaABAg.A6sJKUiyN1EA6vplsAJH3-,guYASPE1GiQ,reply,Ugy6cYJgjDm7gPb_HRN4AaABAg,@부계-t3z,http://www.youtube.com/@%EB%B6%80%EA%B3%84-t3z,자기도 자기 자신을 못이기는듯 ㅋㅋㅋ,5,2024-08-09T17:52:33Z,2024-08-09T17:52:49Z,0
Ugy6cYJgjDm7gPb_HRN4AaABAg.A6sJKUiyN1EA706VkLKrJc,guYASPE1GiQ,reply,Ugy6cYJgjDm7gPb_HRN4AaABAg,@아다르고_어다름,http://www.youtube.com/@%EC%95%84%EB%8B%A4%EB%A5%B4%EA%B3%A0_%EC%96%B4%EB%8B%A4%EB%A6%84,겉이 비브라늄이라서 문제지.,3,2024-08-11T19:03:43Z,2024-08-11T19:03:43Z,0
Ugy6cYJgjDm7gPb_HRN4AaABAg.A6sJKUiyN1EA7ZQjhholvq,guYASPE1GiQ,reply,Ugy6cYJgjDm7gPb_HRN4AaABAg,@오레오-z7g,http://www.youtube.com/@%EC%98%A4%EB%A0%88%EC%98%A4-z7g,Like 두바이초콜렛 겉은 바삭 속은 촉촉,2,2024-08-25T12:13:56Z,2024-08-25T12:13:56Z,0
UgySdTu3Nkf-UxVUoLl4AaABAg,guYASPE1GiQ,main_comment,,@쿠무7,http://www.youtube.com/@%EC%BF%A0%EB%AC%B47,"<a href=""https://www.youtube.com/watch?v=guYASPE1GiQ&amp;t=467"">7:47</a> <a href=""https://www.youtube.com/watch?v=guYASPE1GiQ&amp;t=474"">7:54</a> ㅋㅋㅋㅋㅋㅋㅋㅋㅋ거울치료 미쳤네ㅋㅋㅋ근데 방장은 거울치료 당해도 계속 똑같이 야랄할 건 같긴해",173,2024-08-08T12:53:08Z,2024-08-08T12:53:08Z,0
Ugx9Q-72OlYho35z3UZ4AaABAg,guYASPE1GiQ,main_comment,,@user-my1253,http://www.youtube.com/@user-my1253,"<a href=""https://www.youtube.com/watch?v=guYASPE1GiQ&amp;t=422"">7:02</a> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 셀프 디스",161,2024-08-08T09:29:45Z,2024-08-08T09:30:06Z,0
UgzYCbVh4Xx1pn5LBCR4AaABAg,guYASPE1GiQ,main_comment,,@밤밤-b3f6q,http://www.youtube.com/@%EB%B0%A4%EB%B0%A4-b3f6q,이정도면 내면과 외면이 싸우는거 아니냨ㅋㅋㅋㅋ,98,2024-08-09T04:59:01Z,2024-08-09T04:59:01Z,1
UgzYCbVh4Xx1pn5LBCR4AaABAg.A6uSFFKxdHzAF-rgXOovY-,guYASPE1GiQ,reply,UgzYCbVh4Xx1pn5LBCR4AaABAg,@kGh-u6u,http://www.youtube.com/@kGh-u6u,ㅁㅊㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4,2025-02-26T12:56:39Z,2025-02-26T12:56:39Z,0
UgxElFF4_HJB3A6BcHR4AaABAg,guYASPE1GiQ,main_comment,,@user-zd1fn9sw1z,http://www.youtube.com/@user-zd1fn9sw1z,ㅈㄴ 잘 만들었네ㅋㅋㅋㅋㅋㅋㅋㅋ,68,2024-08-11T13:15:20Z,2024-08-11T13:15:20Z,0
UgxunL_E78HQ7zAGBVB4AaABAg,guYASPE1GiQ,main_comment,,@u_who_winston,http://www.youtube.com/@u_who_winston,캬아~~ ai 채널 본인이 만들고 콘텐츠 제대로 뽑으시네요 역시 코빈!!!,56,2024-08-08T09:43:12Z,2024-08-08T09:43:12Z,1
UgxunL_E78HQ7zAGBVB4AaABAg.A6sNyqgJomtALN07v5eO1C,guYASPE1GiQ,reply,UgxunL_E78HQ7zAGBVB4AaABAg,@만쩜이_루비,http://www.youtube.com/@%EB%A7%8C%EC%A9%9C%EC%9D%B4_%EB%A3%A8%EB%B9%84,쿠빈인ㄷ,0,2025-08-03T15:50:04Z,2025-08-03T15:50:04Z,0
UgzQ5H7iFKU_lwghNnp4AaABAg,guYASPE1GiQ,main_comment,,@라희띠띠,http://www.youtube.com/@%EB%9D%BC%ED%9D%AC%EB%9D%A0%EB%9D%A0,"<a href=""https://www.youtube.com/watch?v=guYASPE1GiQ&amp;t=157"">2:37</a> 진심으로 싸우는 쿠빈..ㄷㄷ",16,2025-02-07T15:03:06Z,2025-02-07T15:03:06Z,0
Ugw2VUN1jNRpIqOImsx4AaABAg,guYASPE1GiQ,main_comment,,@그냥사람1927-m1l,http://www.youtube.com/@%EA%B7%B8%EB%83%A5%EC%82%AC%EB%9E%8C1927-m1l,ai랑 말싸움 개웃기넼ㅋㅋㅋㅋㅋ,54,2024-08-08T11:05:22Z,2024-08-08T11:05:22Z,0
Ugxm3iDUkCBdCf1SyLZ4AaABAg,guYASPE1GiQ,main_comment,,@백묘s,http://www.youtube.com/@%EB%B0%B1%EB%AC%98s,역대급 거울치료ㅋㅋㅋㅋ,83,2024-08-08T10:22:02Z,2024-08-08T10:22:02Z,0
UgxVHbewrg5hECLN3X14AaABAg,guYASPE1GiQ,main_comment,,@강병철-c8c,http://www.youtube.com/@%EA%B0%95%EB%B3%91%EC%B2%A0-c8c,요즘 너무 재미있어서 구독 하는 중인데 ㅋㅋㅋㅋ 개 웃기네요 항상 쿠빈 같은 방송 부탁합니다,6,2025-01-18T16:02:28Z,2025-01-18T16:02:28Z,0
UgwWvqMEbY7ZfqiyA9h4AaABAg,guYASPE1GiQ,main_comment,,@beomgyu._.moa0313.,http://www.youtube.com/@beomgyu._.moa0313.,보다가 울었어요 ㅠㅠ흑흑개웃겨 ㅠㅠ,24,2024-08-19T08:02:16Z,2024-08-19T08:02:16Z,0
UgyNRlRAEaAEfmtPYkp4AaABAg,guYASPE1GiQ,main_comment,,@Sol-c3p,http://www.youtube.com/@Sol-c3p,"<a href=""https://www.youtube.com/watch?v=guYASPE1GiQ&amp;t=507"">8:27</a> 아 개웃김 진짜",7,2025-08-02T13:22:39Z,2025-08-02T13:22:39Z,0
UgzUYS-lbJ2xX36YHjN4AaABAg,guYASPE1GiQ,main_comment,,@박지성-n8t,http://www.youtube.com/@%EB%B0%95%EC%A7%80%EC%84%B1-n8t,현실반영ai지리긴한다,33,2024-08-08T11:24:04Z,2024-08-08T11:24:04Z,2
UgzUYS-lbJ2xX36YHjN4AaABAg.A6sZW_YGq9LADM87qigfOb,guYASPE1GiQ,reply,UgzUYS-lbJ2xX36YHjN4AaABAg,@따거쉐쉐-hik,http://www.youtube.com/@%EB%94%B0%EA%B1%B0%EC%89%90%EC%89%90-hik,그럼내가 당신을 만들게요,0,2025-01-16T11:29:34Z,2025-01-16T11:29:34Z,0
UgzUYS-lbJ2xX36YHjN4AaABAg.A6sZW_YGq9LADu_hMDA4Ox,guYASPE1GiQ,reply,UgzUYS-lbJ2xX36YHjN4AaABAg,@사람인데용,http://www.youtube.com/@%EC%82%AC%EB%9E%8C%EC%9D%B8%EB%8D%B0%EC%9A%A9,​@@따거쉐쉐-hik나도 만들어주세요,0,2025-01-30T05:52:39Z,2025-01-30T05:52:39Z,0
Ugy3gy41SUZYoA5agXp4AaABAg,guYASPE1GiQ,main_comment,,@shy_bulbul,http://www.youtube.com/@shy_bulbul,성격이 똑 닮았어요 기술의 발전은 대단하네요,21,2024-08-08T11:54:47Z,2024-08-08T16:00:00Z,0
UgzcaHYUwvJIidV0pMV4AaABAg,guYASPE1GiQ,main_comment,,@rooda3751,http://www.youtube.com/@rooda3751,"<a href=""https://www.youtube.com/watch?v=guYASPE1GiQ&amp;t=206"">3:26</a> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 개웃기넼ㅋㅋㅋㅋㅋㅋ",10,2024-10-19T04:04:45Z,2024-10-19T04:04:45Z,0
UgwIu1aL2Dimn46MhL54AaABAg,guYASPE1GiQ,main_comment,,@tokubetsuno,http://www.youtube.com/@tokubetsuno,"<a href=""https://www.youtube.com/watch?v=guYASPE1GiQ&amp;t=408"">6:48</a> 서브스턴스 세계관 ㅋㅋㅋㅋ",7,2025-04-06T08:13:57Z,2025-04-06T08:13:57Z,0
Ugz4vocTSpcEwH7YCKV4AaABAg,guYASPE1GiQ,main_comment,,@kkudarrras_11,http://www.youtube.com/@kkudarrras_11,제타 광고보고 달려옴ㅋㅋ,11,2025-08-03T00:34:59Z,2025-08-03T00:34:59Z,3
Ugz4vocTSpcEwH7YCKV4AaABAg.ALLNPa9zVOwALN2lrf5ZMG,guYASPE1GiQ,reply,Ugz4vocTSpcEwH7YCKV4AaABAg,@jwjwjoutwgqqg8iu6,http://www.youtube.com/@jwjwjoutwgqqg8iu6,나도 ㅋㅋ,1,2025-08-03T16:13:08Z,2025-08-03T16:13:08Z,0
Ugz4vocTSpcEwH7YCKV4AaABAg.ALLNPa9zVOwALVyLrvZit3,guYASPE1GiQ,reply,Ugz4vocTSpcEwH7YCKV4AaABAg,@clyi04,http://www.youtube.com/@clyi04,저도요 ㅋㅋㅋ,1,2025-08-07T03:18:55Z,2025-08-07T03:18:55Z,0
Ugz4vocTSpcEwH7YCKV4AaABAg.ALLNPa9zVOwALX9teqXiUN,guYASPE1GiQ,reply,Ugz4vocTSpcEwH7YCKV4AaABAg,@loha-l3h,http://www.youtube.com/@loha-l3h,나도요ㅋㅋㅋㅋㅋ,1,2025-08-07T14:27:46Z,2025-08-07T14:27:46Z,0
UgzEIy47mvVqQq1FLQx4AaABAg,guYASPE1GiQ,main_comment,,@huyuki,http://www.youtube.com/@huyuki,쿠빈은 멋진 여자 츤데레가 아니라 전생에 아재였던 사람이 환생한게 쿠빈이라구욧!,11,2024-08-08T09:38:44Z,2024-08-08T09:38:44Z,0
Ugw6ZmWMk4JnIkYZyvl4AaABAg,guYASPE1GiQ,main_comment,,@zerocoke517,http://www.youtube.com/@zerocoke517,"<a href=""https://www.youtube.com/watch?v=guYASPE1GiQ&amp;t=344"">5:44</a> 언니 진짜 상처 받은 거 같애 ㅋㅋㅋㅋㅋㅋ",23,2024-08-08T09:57:46Z,2024-08-08T09:57:46Z,0
Ugz2C7n4I4WL-cADNcB4AaABAg,guYASPE1GiQ,main_comment,,@BiBi_an,http://www.youtube.com/@BiBi_an,진심으로 싸우는것 같이 불 붙어서 존잼 ㅋㅋ,3,2025-01-11T10:34:12Z,2025-01-11T10:34:12Z,0
UgwyhpdK4NLPdIWuEfx4AaABAg,guYASPE1GiQ,main_comment,,@이끼-f4l,http://www.youtube.com/@%EC%9D%B4%EB%81%BC-f4l,역시 쿠방장을 이기는건 쿠빈뿐인가,9,2024-08-08T17:39:18Z,2024-08-08T17:39:18Z,0
Ugy0y7ucsq0npNppKYt4AaABAg,guYASPE1GiQ,main_comment,,@cat-u7k,http://www.youtube.com/@cat-u7k,진짜 제타 사랑해,5,2025-02-10T08:20:38Z,2025-02-10T08:20:38Z,0
UgwVDMWvkNIICvf_jv14AaABAg,guYASPE1GiQ,main_comment,,@늑덕닷,http://www.youtube.com/@%EB%8A%91%EB%8D%95%EB%8B%B7,"<a href=""https://www.youtube.com/watch?v=guYASPE1GiQ&amp;t=283"">4:43</a> 겁나 웃기넼 제타에 쿠빈님도 있었군 함 해봐야짘(?)<br>(구독했어욬)",4,2024-10-12T12:17:57Z,2024-10-12T12:23:26Z,0
UgzqxdlnulDDhJ0mEE94AaABAg,guYASPE1GiQ,main_comment,,@syd01031,http://www.youtube.com/@syd01031,거울치료 어마어마하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,16,2024-08-10T07:14:26Z,2024-08-10T07:14:26Z,0
UgwpT6IPd9y89PfMBpN4AaABAg,guYASPE1GiQ,main_comment,,@오탄이xg,http://www.youtube.com/@%EC%98%A4%ED%83%84%EC%9D%B4xg,"<a href=""https://www.youtube.com/watch?v=guYASPE1GiQ&amp;t=78"">1:18</a> 이거 없던데요?",4,2025-07-31T10:11:58Z,2025-07-31T10:11:58Z,0
Ugz1QbaDR4tn7NGYA5l4AaABAg,guYASPE1GiQ,main_comment,,@Uokv,http://www.youtube.com/@Uokv,유튜브 광고로 떠서 보는데 ㅈㄴ웃겨서 풀영상 보러 옴 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,2025-08-02T11:14:27Z,2025-08-02T11:14:27Z,0
UgwVRlN0rOpxn6rsaod4AaABAg,guYASPE1GiQ,main_comment,,@whitebuler,http://www.youtube.com/@whitebuler,쿠빈 유튜브만 보는데 라이브 보고싶다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 유튜브가 이정도인데 라이브는 얼마나 재미있고 어지러울까.....?<br>상상만 해봐도 개꿀잼이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-01-30T08:39:02Z,2025-01-30T08:39:02Z,0
UgxRFZHubIBERCrU_Jd4AaABAg,guYASPE1GiQ,main_comment,,@깽이_rrp,http://www.youtube.com/@%EA%B9%BD%EC%9D%B4_rrp,쿠빈님 제가 쿠빈 제타라고 칠려고 했는데 쿠빈 제 만 쳤는데 첫번째로 쿠빈 제로투라고 나옴요,6,2025-06-01T10:55:11Z,2025-06-01T10:55:45Z,0
Ugy80O3tDG78SikxkwN4AaABAg,guYASPE1GiQ,main_comment,,@Ava-us7nf,http://www.youtube.com/@Ava-us7nf,쿠빈님 제타 광고로 나오던데 합의된건가요..?,13,2025-07-25T05:15:57Z,2025-07-25T05:15:57Z,2
Ugy80O3tDG78SikxkwN4AaABAg.AKzhPaE17xuAL-cDoFiUdI,guYASPE1GiQ,reply,Ugy80O3tDG78SikxkwN4AaABAg,@사고뭉치토아,http://www.youtube.com/@%EC%82%AC%EA%B3%A0%EB%AD%89%EC%B9%98%ED%86%A0%EC%95%84,헉,0,2025-07-25T13:49:54Z,2025-07-25T13:49:54Z,0
Ugy80O3tDG78SikxkwN4AaABAg.AKzhPaE17xuAL51MbU-dVG,guYASPE1GiQ,reply,Ugy80O3tDG78SikxkwN4AaABAg,@hhseo0505,http://www.youtube.com/@hhseo0505,됐으니까 하지 않을까요,2,2025-07-27T16:14:29Z,2025-07-27T16:14:29Z,0
UgyxYNZgjgyeDWq0TjR4AaABAg,guYASPE1GiQ,main_comment,,@른이-e7q,http://www.youtube.com/@%EB%A5%B8%EC%9D%B4-e7q,"<a href=""https://www.youtube.com/watch?v=guYASPE1GiQ&amp;t=504"">8:24</a>개웃기넼ㅋㅋㅋㅋ",19,2024-08-21T12:15:45Z,2024-08-21T12:15:45Z,0
UgytgH-2t3VAK7u_Hwh4AaABAg,guYASPE1GiQ,main_comment,,@입덕도전,http://www.youtube.com/@%EC%9E%85%EB%8D%95%EB%8F%84%EC%A0%84,이제 우리의 심정을 이해하겠지,9,2024-08-08T11:33:30Z,2024-08-08T11:33:30Z,0
UgwBX75t7oYyEOgosVV4AaABAg,guYASPE1GiQ,main_comment,,@azure-0322,http://www.youtube.com/@azure-0322,우리의 입장이 되어본 소감이 어때?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,7,2024-08-08T11:54:25Z,2024-08-08T11:54:25Z,0
UgwGG_QyNdru1fk4QXx4AaABAg,guYASPE1GiQ,main_comment,,@Yoru요루-l8g,http://www.youtube.com/@Yoru%EC%9A%94%EB%A3%A8-l8g,그. ㅋㅋㅋ 아진짜 님 광고 나오셨어욬ㅋㅋ,2,2025-08-13T04:42:24Z,2025-08-13T04:42:24Z,0
Ugz5IOgpVNmmHN-2L9t4AaABAg,guYASPE1GiQ,main_comment,,@yunghii,http://www.youtube.com/@yunghii,이사람 몇번 보지도 않았는데 개웃기네ㅠㅜㅜㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3,2024-08-11T15:09:48Z,2024-08-11T15:09:59Z,0
UgxuzcKJIQfXAQ0dWNh4AaABAg,guYASPE1GiQ,main_comment,,@JH-lg2ll,http://www.youtube.com/@JH-lg2ll,진짜 이런 구도의 쉐도우복싱 존잼임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,9,2024-08-08T15:48:10Z,2024-08-08T15:48:10Z,0
UgzZlBc3Vn57UkHmRy14AaABAg,guYASPE1GiQ,main_comment,,@jjjj-t8j1q,http://www.youtube.com/@jjjj-t8j1q,"<a href=""https://www.youtube.com/watch?v=guYASPE1GiQ&amp;t=463"">7:43</a> 나한텐 5병 먹는다던데",13,2024-08-09T02:26:15Z,2024-08-09T02:26:15Z,0
Ugxvyx1m9kUJ__AWkMJ4AaABAg,guYASPE1GiQ,main_comment,,@dlfma-m5n,http://www.youtube.com/@dlfma-m5n,제타 심심할 때 하면 정말 재밌고 좋아요 ㅋㅋㅋㅋㅋㅋㅋㅋ 추천,0,2025-08-23T12:45:19Z,2025-08-23T12:45:19Z,0
Ugxib1vo6ilwRkE2God4AaABAg,guYASPE1GiQ,main_comment,,@알씨390,http://www.youtube.com/@%EC%95%8C%EC%94%A8390,거울치료 ㅋㅋㅋㅋㅋㅋ,10,2024-08-08T09:32:56Z,2024-08-08T09:32:56Z,0
UgyHghW3d6gvaNl7crN4AaABAg,guYASPE1GiQ,main_comment,,@Eclipse-johnmattang,http://www.youtube.com/@Eclipse-johnmattang,광고로 영상 미리보기 개꿀이누,1,2025-07-28T04:55:38Z,2025-07-28T04:55:38Z,0
UgztTJaIX4CZp0Ezko54AaABAg,guYASPE1GiQ,main_comment,,@감자당0406,http://www.youtube.com/@%EA%B0%90%EC%9E%90%EB%8B%B90406,이걸 왜 이제서야 봤지?ㅋㅋㅋㅋㅋㅋㅋ 너무 재밌다,1,2025-04-04T11:05:59Z,2025-04-04T11:05:59Z,0
UgykzvEsZJXRGxCMoBp4AaABAg,guYASPE1GiQ,main_comment,,@쌈뽕한이리,http://www.youtube.com/@%EC%8C%88%EB%BD%95%ED%95%9C%EC%9D%B4%EB%A6%AC,"<a href=""https://www.youtube.com/watch?v=guYASPE1GiQ&amp;t=299"">4:59</a>초에 채팅 몸부림(?)치는거 보솤ㅋㅋㅋㅋ",2,2025-04-21T23:34:18Z,2025-04-21T23:34:18Z,0
Ugxkwg4Svd_R2jz6lxF4AaABAg,guYASPE1GiQ,main_comment,,@개_시_키,http://www.youtube.com/@%EA%B0%9C_%EC%8B%9C_%ED%82%A4,아니 ㅋㅋㅋㅋai쿠빈이&quot;내크룬데내가왜신경써야해&quot;라고했을때 쿠빈이&quot;니크루자나!!!!!!!&quot;할것같았는데아쉽넼ㅋㅋㅋ,2,2024-12-01T10:42:45Z,2024-12-01T10:42:45Z,0
UgzP1RlBbKftAIUu3594AaABAg,guYASPE1GiQ,main_comment,,@holy-5252,http://www.youtube.com/@holy-5252,메호대전을 이을 엄청난 대결이였다 후....,4,2024-08-10T20:08:40Z,2024-08-10T20:08:40Z,0
UgwT1Rlt1qfnxprLTnp4AaABAg,guYASPE1GiQ,main_comment,,@user-star-m7n,http://www.youtube.com/@user-star-m7n,뭔가 했더니 제타군요!!ㅋㅋㅋㅋㅋㅋㅋㅋ 상황극에 몰입하신 쿠빈님ㅁ....,1,2025-05-02T08:55:15Z,2025-05-02T09:02:09Z,0
UgxtvzZk26ATw3Xt97B4AaABAg,guYASPE1GiQ,main_comment,,@꺄_루,http://www.youtube.com/@%EA%BA%84_%EB%A3%A8,ㅋㅋㅋ 제타 말빨😂😂😂😂😂😂😂😂😂😂😂😂,1,2025-06-30T04:53:52Z,2025-06-30T04:53:52Z,0
