comment_id,video_id,comment_type,parent_id,author_name,author_channel_url,comment_text,like_count,published_at,updated_at,reply_count,primary_emotion,confidence,anger_score,disgust_score,fear_score,joy_score,sadness_score,surprise_score,neutral_score
UgyJv2ujmAfXSWlWu-J4AaABAg.9zItmxtEBHl9zIw7AXZ9z2,rJsa0B7Qd7Y,reply,UgyJv2ujmAfXSWlWu-J4AaABAg,@quantumtum,http://www.youtube.com/@quantumtum,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,18,2024-01-08T09:47:15Z,2024-01-08T09:47:15Z,0,joy,0.95,0.01,0.01,0.01,0.95,0.01,0.01,0.01
UgyJv2ujmAfXSWlWu-J4AaABAg.9zItmxtEBHl9zIwAQK5Uyq,rJsa0B7Qd7Y,reply,UgyJv2ujmAfXSWlWu-J4AaABAg,@소동이네-u3x,http://www.youtube.com/@%EC%86%8C%EB%8F%99%EC%9D%B4%EB%84%A4-u3x,곤란.,187,2024-01-08T09:47:42Z,2024-01-08T09:47:42Z,0,neutral,0.7,0.05,0.05,0.05,0.05,0.05,0.05,0.7
UgyJv2ujmAfXSWlWu-J4AaABAg.9zItmxtEBHl9zIwC-xLVjz,rJsa0B7Qd7Y,reply,UgyJv2ujmAfXSWlWu-J4AaABAg,@197mph-SXNR,http://www.youtube.com/@197mph-SXNR,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4,2024-01-08T09:47:55Z,2024-01-08T09:47:55Z,0,joy,0.95,0.01,0.01,0.01,0.95,0.01,0.01,0.01
UgyJv2ujmAfXSWlWu-J4AaABAg.9zItmxtEBHl9zIxrKhcUa3,rJsa0B7Qd7Y,reply,UgyJv2ujmAfXSWlWu-J4AaABAg,@dsfsf3547,http://www.youtube.com/@dsfsf3547,마 어데고ㅋ,43,2024-01-08T10:02:26Z,2024-01-08T10:02:26Z,0,joy,0.85,0.02,0.02,0.02,0.85,0.02,0.02,0.02
UgwLFnncVbPdldi07tV4AaABAg,rJsa0B7Qd7Y,main_comment,,@Zuzugmgm,http://www.youtube.com/@Zuzugmgm,AI랑 솔로지옥 찍는 말왕폼 미쳤다.,304,2024-01-08T11:50:29Z,2024-01-08T11:50:29Z,0,joy,0.9,0.01,0.01,0.01,0.9,0.01,0.03,0.03
UgzmxnpfPLIUy06U4Rh4AaABAg,rJsa0B7Qd7Y,main_comment,,@NooNoo3,http://www.youtube.com/@NooNoo3,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋAI한테 까이는거 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,77,2024-01-08T10:37:36Z,2024-01-08T10:37:36Z,0,joy,0.95,0.01,0.01,0.01,0.95,0.01,0.01,0.01
UgzqBVodlp2mMesayLd4AaABAg,rJsa0B7Qd7Y,main_comment,,@백향목-r7g,http://www.youtube.com/@%EB%B0%B1%ED%96%A5%EB%AA%A9-r7g,여성운동 반대 말왕님 화이팅!,3963,2024-01-08T08:59:58Z,2024-01-08T08:59:58Z,61,joy,0.8,0.02,0.02,0.02,0.8,0.02,0.03,0.09
UgzqBVodlp2mMesayLd4AaABAg.9zIqhqzAU7O9zIruI6SpCR,rJsa0B7Qd7Y,reply,UgzqBVodlp2mMesayLd4AaABAg,@fantasista10_,http://www.youtube.com/@fantasista10_,신념있는 청년,476,2024-01-08T09:10:24Z,2024-01-08T09:10:24Z,0,neutral,0.6,0.05,0.05,0.05,0.05,0.05,0.05,0.6
UgzqBVodlp2mMesayLd4AaABAg.9zIqhqzAU7O9zIsFI1tfFF,rJsa0B7Qd7Y,reply,UgzqBVodlp2mMesayLd4AaABAg,@오니기리와이규동-y3c,http://www.youtube.com/@%EC%98%A4%EB%8B%88%EA%B8%B0%EB%A6%AC%EC%99%80%EC%9D%B4%EA%B7%9C%EB%8F%99-y3c,남성인권 신장은 말왕,291,2024-01-08T09:13:25Z,2024-01-08T09:13:25Z,0,joy,0.75,0.02,0.02,0.02,0.75,0.02,0.02,0.12
UgzqBVodlp2mMesayLd4AaABAg.9zIqhqzAU7O9zIsFk_aYAH,rJsa0B7Qd7Y,reply,UgzqBVodlp2mMesayLd4AaABAg,@안경원숭이-t5f,http://www.youtube.com/@%EC%95%88%EA%B2%BD%EC%9B%90%EC%88%AD%EC%9D%B4-t5f,선택과 집중을 아는 전략가,124,2024-01-08T09:13:28Z,2024-01-08T09:13:28Z,0,neutral,0.65,0.05,0.05,0.05,0.05,0.05,0.05,0.65
UgzqBVodlp2mMesayLd4AaABAg.9zIqhqzAU7O9zIsVI8xxdE,rJsa0B7Qd7Y,reply,UgzqBVodlp2mMesayLd4AaABAg,@silrus77,http://www.youtube.com/@silrus77,남성인권은? 말튜브.,191,2024-01-08T09:15:36Z,2024-01-08T09:15:36Z,0,neutral,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.7
UgzqBVodlp2mMesayLd4AaABAg.9zIqhqzAU7O9zItCg0UCil,rJsa0B7Qd7Y,reply,UgzqBVodlp2mMesayLd4AaABAg,@wy6791,http://www.youtube.com/@wy6791,어허!,13,2024-01-08T09:21:47Z,2024-01-08T09:21:47Z,0,surprise,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4
UgxBsRln9pB6h2fXBQF4AaABAg,rJsa0B7Qd7Y,main_comment,,@user-hd1ln3dt6p,http://www.youtube.com/@user-hd1ln3dt6p,광고주가 이 영상보면 진짜 흐뭇해할듯 ㅋㅋㅋ<br>이렇게 살려준다고??,145,2024-01-08T09:53:27Z,2024-01-08T09:53:27Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgwyIoSVS2_tq3a0dpt4AaABAg,rJsa0B7Qd7Y,main_comment,,@댕댕이-e7c9y,http://www.youtube.com/@%EB%8C%95%EB%8C%95%EC%9D%B4-e7c9y,나가!!!!!!!!!에서 레슨 완료 뜨는게 진짜 개 터졌네 ㅋㅋㅋㅋㅋㅋㅋ 진짜 개웃김 미쳤어 ㅋㅋㅋㅋㅋㅋㅋ,173,2024-01-09T13:16:06Z,2024-01-09T13:16:06Z,0,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
Ugw-vbh3CaCbIj6Ca_x4AaABAg,rJsa0B7Qd7Y,main_comment,,@킴동그릐,http://www.youtube.com/@%ED%82%B4%EB%8F%99%EA%B7%B8%EB%A6%90,그냥 간장밥먹으면서 간장계란밥이라고우기는게 왤케웃기냐 ㅋㅋㅋㅋㅋ,197,2024-01-08T09:18:23Z,2024-01-08T09:18:23Z,3,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
Ugw-vbh3CaCbIj6Ca_x4AaABAg.9zIsoiXyVob9zJ240_BQHt,rJsa0B7Qd7Y,reply,Ugw-vbh3CaCbIj6Ca_x4AaABAg,@s2iu,http://www.youtube.com/@s2iu,간장계란밥입니다,15,2024-01-08T10:47:59Z,2024-01-08T10:47:59Z,0,neutral,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8
Ugw-vbh3CaCbIj6Ca_x4AaABAg.9zIsoiXyVob9zJ9V_23isi,rJsa0B7Qd7Y,reply,Ugw-vbh3CaCbIj6Ca_x4AaABAg,@가변인,http://www.youtube.com/@%EA%B0%80%EB%B3%80%EC%9D%B8,"머라노 간장계란밥이구만 안먹어봄,,?",2,2024-01-08T11:52:55Z,2024-01-08T11:52:55Z,0,disgust,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5
Ugw-vbh3CaCbIj6Ca_x4AaABAg.9zIsoiXyVob9zKeeRrJhue,rJsa0B7Qd7Y,reply,Ugw-vbh3CaCbIj6Ca_x4AaABAg,@우노도스꽈뜨르,http://www.youtube.com/@%EC%9A%B0%EB%85%B8%EB%8F%84%EC%8A%A4%EA%BD%88%EB%9C%A8%EB%A5%B4,??? : 순대국에 순대 빼고 주세요 하면 그럼 순대국 아닌게 되는거야?!,6,2024-01-09T01:53:08Z,2024-01-09T01:53:08Z,0,surprise,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3
UgyrLBT6S-3v-abknxN4AaABAg,rJsa0B7Qd7Y,main_comment,,@지민최-h3e,http://www.youtube.com/@%EC%A7%80%EB%AF%BC%EC%B5%9C-h3e,Ai상대로 떠봤다가 ai한테 가스라이팅 당해서 진심 고백해버린 말왕,127,2024-01-08T12:41:18Z,2024-01-08T12:41:18Z,0,sadness,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.4
UgxLiix7gEWx2aryeEN4AaABAg,rJsa0B7Qd7Y,main_comment,,@speak_kr,http://www.youtube.com/@speak_kr,아 첫장면부터 눈감음,355,2024-01-08T09:03:21Z,2024-01-08T09:03:21Z,4,fear,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5
UgxLiix7gEWx2aryeEN4AaABAg.9zIr5ehEnLF9zIv4WxLVbw,rJsa0B7Qd7Y,reply,UgxLiix7gEWx2aryeEN4AaABAg,@Raguin1122,http://www.youtube.com/@Raguin1122,하지만 빨랐죠?,7,2024-01-08T09:38:09Z,2024-01-08T09:38:09Z,0,neutral,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UgxLiix7gEWx2aryeEN4AaABAg.9zIr5ehEnLF9zJ-jxIQb96,rJsa0B7Qd7Y,reply,UgxLiix7gEWx2aryeEN4AaABAg,@김국진-u2,http://www.youtube.com/@%EA%B9%80%EA%B5%AD%EC%A7%84-u2,ㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㅋㅋㅋㅋ 아니 광고주 왤케 밑에있어 ㅋㄱㅋㄱㅋㄱㅋㅋㅋㅋㅋㅋ,12,2024-01-08T10:27:38Z,2024-01-08T10:27:38Z,0,joy,0.9,0.0,0.0,0.0,0.8,0.0,0.0,0.2
UgxLiix7gEWx2aryeEN4AaABAg.9zIr5ehEnLF9zJ0wHUfNnr,rJsa0B7Qd7Y,reply,UgxLiix7gEWx2aryeEN4AaABAg,@팩트-g8f,http://www.youtube.com/@%ED%8C%A9%ED%8A%B8-g8f,쥰나 빠르쥬?,3,2024-01-08T10:38:04Z,2024-01-08T10:38:04Z,0,neutral,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UgxLiix7gEWx2aryeEN4AaABAg.9zIr5ehEnLF9zJ0zM4PzWv,rJsa0B7Qd7Y,reply,UgxLiix7gEWx2aryeEN4AaABAg,@촤촤-t2j,http://www.youtube.com/@%EC%B4%A4%EC%B4%A4-t2j,😂,3,2024-01-08T10:38:29Z,2024-01-08T10:38:29Z,0,joy,0.95,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Ugyn9bg2RAzshy9GdcJ4AaABAg,rJsa0B7Qd7Y,main_comment,,@닉슨-m6x,http://www.youtube.com/@%EB%8B%89%EC%8A%A8-m6x,와 ㅋㅋㅋㅋㅋ 진짜 역대급이더...ㅋㅋㅋ 스픽 광고주는 광고비 두배로 더 줘라!,83,2024-01-08T10:51:17Z,2024-01-08T10:51:17Z,0,joy,0.85,0.0,0.0,0.0,0.8,0.0,0.0,0.2
UgxE3QONO2j8CFxefN94AaABAg,rJsa0B7Qd7Y,main_comment,,@김준이-e7c,http://www.youtube.com/@%EA%B9%80%EC%A4%80%EC%9D%B4-e7c,광고 존나 재밌게 잘하네 ㅋㅋ 유튜버들 요즘 스픽 다들 광고 하던데 광고 본거 중에 제일 알차고 재밌음 ㅋㅋㅋㅋㅋ,43,2024-01-08T19:02:16Z,2024-01-08T19:02:16Z,0,joy,0.9,0.0,0.0,0.0,0.85,0.0,0.0,0.15
UgyqGLA4bSB8NiHb_Ld4AaABAg,rJsa0B7Qd7Y,main_comment,,@ttaying,http://www.youtube.com/@ttaying,장충동 왕족발 몇번인지 맞춰서 기분좋은 말왕 개추ㅋㅋ,414,2024-01-08T09:07:05Z,2024-01-08T09:07:05Z,5,joy,0.8,0.0,0.0,0.0,0.75,0.0,0.0,0.25
UgyqGLA4bSB8NiHb_Ld4AaABAg.9zIrWtFjVe19zIv7z8f5yY,rJsa0B7Qd7Y,reply,UgyqGLA4bSB8NiHb_Ld4AaABAg,@codecow1251,http://www.youtube.com/@codecow1251,나 말왕인데 개추 눌렀다 ㅋㅋ,19,2024-01-08T09:38:38Z,2024-01-08T09:38:38Z,0,joy,0.9,0.0,0.0,0.0,0.85,0.0,0.0,0.15
UgyqGLA4bSB8NiHb_Ld4AaABAg.9zIrWtFjVe19zIxMPA5_GJ,rJsa0B7Qd7Y,reply,UgyqGLA4bSB8NiHb_Ld4AaABAg,@GHNJYNSN,http://www.youtube.com/@GHNJYNSN,​@@codecow1251말왕은 그런 고급진 말투 못써요,67,2024-01-08T09:58:04Z,2024-04-18T02:15:03Z,0,disgust,0.7,0.0,0.6,0.0,0.0,0.0,0.0,0.4
UgyqGLA4bSB8NiHb_Ld4AaABAg.9zIrWtFjVe19zIy3KbhzWV,rJsa0B7Qd7Y,reply,UgyqGLA4bSB8NiHb_Ld4AaABAg,@잇뽕-i7c,http://www.youtube.com/@%EC%9E%87%EB%BD%95-i7c,@@GHNJYNSN 나 말왕인데 한번씩 쓴다,24,2024-01-08T10:04:12Z,2024-04-18T02:15:03Z,0,neutral,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UgyqGLA4bSB8NiHb_Ld4AaABAg.9zIrWtFjVe19zJBj1dNfCR,rJsa0B7Qd7Y,reply,UgyqGLA4bSB8NiHb_Ld4AaABAg,@choigangumji,http://www.youtube.com/@choigangumji,​@@GHNJYNSN나 닭띠인데 쟤 말왕 맞다,3,2024-01-08T12:12:22Z,2024-04-18T02:15:03Z,0,neutral,0.6,0.1,0.1,0.0,0.1,0.0,0.1,0.6
UgyqGLA4bSB8NiHb_Ld4AaABAg.9zIrWtFjVe19zJJFfmxtbR,rJsa0B7Qd7Y,reply,UgyqGLA4bSB8NiHb_Ld4AaABAg,@Neonineong_03,http://www.youtube.com/@Neonineong_03,​@@GHNJYNSN나 장충동 왕족발인데 쟤 말왕 맞다,3,2024-01-08T13:18:08Z,2024-04-18T02:15:03Z,0,neutral,0.6,0.1,0.1,0.0,0.1,0.0,0.1,0.6
Ugwex1JIgzK8ra0g_o54AaABAg,rJsa0B7Qd7Y,main_comment,,@son9918,http://www.youtube.com/@son9918,"<a href=""https://www.youtube.com/watch?v=rJsa0B7Qd7Y&amp;t=1310"">21:50</a> ai한테 까여 극대노 하는 말왕 폼 미쳤다",129,2024-01-08T10:02:49Z,2024-01-08T10:02:49Z,0,anger,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.5
Ugz-u9ZSuYnlRQOmQCx4AaABAg,rJsa0B7Qd7Y,main_comment,,@sinsbabo,http://www.youtube.com/@sinsbabo,역대 말왕 브이로그 순위권에 들 만큼 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,220,2024-01-08T11:06:03Z,2024-01-08T11:06:03Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgxXEAmd7Tf137_-l5N4AaABAg,rJsa0B7Qd7Y,main_comment,,@westtiger1084,http://www.youtube.com/@westtiger1084,와 솔직히 한편의 독백영화보는것같다 <br>아 ai한테 까이는거부터 존나 여태봣던거중에 제일 재밌네 ㅋㅋㅋ,33,2024-01-08T21:46:35Z,2024-01-08T21:46:35Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
UgzgLn6eZVkNfL6juPF4AaABAg,rJsa0B7Qd7Y,main_comment,,@krisTamiya,http://www.youtube.com/@krisTamiya,"<a href=""https://www.youtube.com/watch?v=rJsa0B7Qd7Y&amp;t=1139"">18:59</a> 말왕 터지는거 개웃기넼ㅋㅋㅋ",119,2024-01-08T09:17:03Z,2024-01-08T09:17:03Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgxFssxzkl55kpDhoux4AaABAg,rJsa0B7Qd7Y,main_comment,,@Fionara_,http://www.youtube.com/@Fionara_,ㅋㅋㅋㅋㅋㅋ 말왕형 스픽으로 상황극하는 컨텐츠 제발 더 만들어주세요ㅠㅠㅠ ㅋㅋㅋㅋㅋ 진짜 거를게 하나도 없네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,242,2024-01-08T15:55:22Z,2024-01-08T15:55:22Z,2,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
UgxFssxzkl55kpDhoux4AaABAg.9zJaFGRrKPY9zO8MmzjG4p,rJsa0B7Qd7Y,reply,UgxFssxzkl55kpDhoux4AaABAg,@suumiyanga,http://www.youtube.com/@suumiyanga,ai한테 까이는거 ㅈㄴ웃김,15,2024-01-10T10:19:11Z,2024-01-10T10:19:11Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
UgxFssxzkl55kpDhoux4AaABAg.9zJaFGRrKPY9zb3ZT_sCkc,rJsa0B7Qd7Y,reply,UgxFssxzkl55kpDhoux4AaABAg,@뒤진우잘,http://www.youtube.com/@%EB%92%A4%EC%A7%84%EC%9A%B0%EC%9E%98,말왕이랑 예예랑 맞짱뜨면 누가 이길까 ㅋㅋㅋ,1,2024-01-15T20:06:36Z,2024-01-15T20:06:36Z,0,joy,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.2
UgzgODJVfToKocdxQ054AaABAg,rJsa0B7Qd7Y,main_comment,,@큐리안-p6k,http://www.youtube.com/@%ED%81%90%EB%A6%AC%EC%95%88-p6k,오랜만이다 태양아 <br>대영이 형이야 ㅋ 미국 유학간 뒤로 못봤는데 이렇게 너의 소식을 듣고 잘 지내고 있어서 좋다 딱히 연락할 방법이 없어서 여기에 남긴다 앞으로도 건강히(?) 뭐 건강은 걱정할 필요 없겠다마는 ㅋ 하는 일 잘되길 빈다 그리고 늦었지만 새해 복 많이 받아라~,35,2024-01-15T04:05:43Z,2024-01-15T04:05:43Z,0,joy,0.75,0.0,0.0,0.0,0.75,0.0,0.0,0.25
UgwLcj6jbxqhNfcfyEt4AaABAg,rJsa0B7Qd7Y,main_comment,,@nbonobob,http://www.youtube.com/@nbonobob,와 이번편 ㄹㅇ 레전드다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 마지막까지 레전드네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,262,2024-01-08T10:13:40Z,2024-01-08T10:13:40Z,0,joy,0.95,0.01,0.01,0.01,0.95,0.01,0.01,0.01
Ugxt19Y-OkWszGfZfAZ4AaABAg,rJsa0B7Qd7Y,main_comment,,@잇뽕-i7c,http://www.youtube.com/@%EC%9E%87%EB%BD%95-i7c,"<a href=""https://www.youtube.com/watch?v=rJsa0B7Qd7Y&amp;t=1110"">18:30</a> 계속해서 ai와 관계 가지려는 말왕형님 화이팅!!",169,2024-01-08T09:37:11Z,2024-01-08T09:37:11Z,1,joy,0.85,0.01,0.01,0.01,0.85,0.01,0.01,0.1
Ugxt19Y-OkWszGfZfAZ4AaABAg.9zIuySEG5u_9zJKpzqk75-,rJsa0B7Qd7Y,reply,Ugxt19Y-OkWszGfZfAZ4AaABAg,@Neonineong_03,http://www.youtube.com/@Neonineong_03,​@user-wx1is6iw4r?,0,2024-01-08T13:31:58Z,2024-06-18T03:29:02Z,0,neutral,0.7,0.05,0.05,0.05,0.05,0.05,0.05,0.7
UgwR6A5W04KcxAeJcoZ4AaABAg,rJsa0B7Qd7Y,main_comment,,@Raguin1122,http://www.youtube.com/@Raguin1122,진짜 존내 유쾌하고 재밌네<br>저형이 친구였으면 좋았겠다<br>그래도 유튭으로 볼수있으니까 <br>그걸로 만족,101,2024-01-08T09:39:18Z,2024-01-08T09:39:18Z,0,joy,0.9,0.01,0.01,0.01,0.9,0.01,0.01,0.05
UgyU3B8ag6CglAckEuh4AaABAg,rJsa0B7Qd7Y,main_comment,,@조유성-e1x,http://www.youtube.com/@%EC%A1%B0%EC%9C%A0%EC%84%B1-e1x,늘 응원하고 재밌게 보고 있습니다!!<br>새해복 많이 받으세요!<br>구마유시 화이팅!!,326,2024-01-08T09:00:28Z,2024-01-08T09:00:28Z,6,joy,0.92,0.01,0.01,0.01,0.92,0.01,0.01,0.03
