comment_id,video_id,comment_type,parent_id,author_name,author_channel_url,comment_text,like_count,published_at,updated_at,reply_count,primary_emotion,confidence,anger_score,disgust_score,fear_score,joy_score,sadness_score,surprise_score,neutral_score
Ugz_YwbkGgH0zOuPu2d4AaABAg,NLusWDqdXnI,main_comment,,@iosvsdroid,http://www.youtube.com/@iosvsdroid,지하철서 😂 웃다가 울어서 미친놈된거 같음 😂,289,2025-03-14T22:20:56Z,2025-03-14T22:20:56Z,1,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.1,0.0
Ugz_YwbkGgH0zOuPu2d4AaABAg.AFf3zSEfB6kAFgYh443PGP,NLusWDqdXnI,reply,Ugz_YwbkGgH0zOuPu2d4AaABAg,@yuming079,http://www.youtube.com/@yuming079,주말 새벽6시에? 와우,7,2025-03-15T12:08:33Z,2025-03-15T12:08:33Z,0,surprise,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2
UgxhTxWjOZshaCjLdbB4AaABAg,NLusWDqdXnI,main_comment,,@wonder3139,http://www.youtube.com/@wonder3139,늦게 봤는데 최욱 ai는 미친수준인데. 진짜 더 발전하면 매불쇼 진행도 하겄어. 최욱 ai는 꼭 쇼츠로 만들어줘요,325,2025-03-15T03:33:13Z,2025-03-15T03:41:25Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.1,0.05
UgyONV9m2zYs6w3d2Tl4AaABAg,NLusWDqdXnI,main_comment,,@kwm80,http://www.youtube.com/@kwm80,재미도 있었지만 한편으론 무섭네요 AI,238,2025-03-14T23:41:01Z,2025-03-14T23:41:01Z,0,fear,0.6,0.0,0.0,0.6,0.1,0.1,0.1,0.1
Ugy658X_O2XimAZvHPV4AaABAg,NLusWDqdXnI,main_comment,,@yum_yummy,http://www.youtube.com/@yum_yummy,와.. ai가 이렇게 발전했다고..??<br>특히 마지막에 최욱이랑 토론하는 장면은 와... 와.......,126,2025-03-15T03:12:10Z,2025-03-15T03:12:10Z,0,surprise,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1
UgzWHMflBkXz_C7_ryF4AaABAg,NLusWDqdXnI,main_comment,,@유누유누-g1x,http://www.youtube.com/@%EC%9C%A0%EB%88%84%EC%9C%A0%EB%88%84-g1x,내란수괴때문에 잠은설쳤지만...웃다가보면 좋은날오겠지요!!!!❤,216,2025-03-14T22:48:30Z,2025-03-14T22:48:30Z,1,joy,0.75,0.0,0.0,0.0,0.75,0.0,0.1,0.15
UgzWHMflBkXz_C7_ryF4AaABAg.AFf78I2dNxzAFlyZxGzoqe,NLusWDqdXnI,reply,UgzWHMflBkXz_C7_ryF4AaABAg,@jongkim8059,http://www.youtube.com/@jongkim8059,아오 정치병자 그만. 좀 웃자,0,2025-03-17T14:39:34Z,2025-03-17T14:39:34Z,0,anger,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.3
UgyO_XkOv7SWa50Xicx4AaABAg,NLusWDqdXnI,main_comment,,@nicelucky8587,http://www.youtube.com/@nicelucky8587,아니 진짜 잘나신 분들이 공중파 나와서 진중하게 이야기 하는것보다 AI의 대한 느낌이 이게 훨씬 더 와 닿내,154,2025-03-15T01:34:39Z,2025-03-15T01:34:39Z,0,neutral,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Ugx9prvbVqbyhx0jgph4AaABAg,NLusWDqdXnI,main_comment,,@skysmith-o4e,http://www.youtube.com/@skysmith-o4e,새벽부터 영어인강 듣다가 쌤 목소리가 너어무 졸려서 얼음넣은 냉수마시고  웃다가...로 들어와버림😂😂😂😂,158,2025-03-14T21:43:34Z,2025-03-14T21:43:34Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.1,0.0
Ugy5LR39IL6FXNrbCid4AaABAg,NLusWDqdXnI,main_comment,,@kkkang-m5h,http://www.youtube.com/@kkkang-m5h,주말엔 &lt;웃다가&gt;지,136,2025-03-14T23:40:45Z,2025-03-14T23:40:45Z,0,joy,0.8,0.0,0.0,0.0,0.8,0.0,0.1,0.1
UgzWq0zSNWf-EARQkOZ4AaABAg,NLusWDqdXnI,main_comment,,@Moneymymymy,http://www.youtube.com/@Moneymymymy,토요일 새벽에 올린다고 내가 못볼줄 알았냐!!!!!,843,2025-03-14T22:01:05Z,2025-03-14T22:01:05Z,26,anger,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.2
UgzWq0zSNWf-EARQkOZ4AaABAg.AFf1i4i3SEgAFf3NnJlMqw,NLusWDqdXnI,reply,UgzWq0zSNWf-EARQkOZ4AaABAg,@alohamahalo80,http://www.youtube.com/@alohamahalo80,댓글 넘 웃겨요😂,84,2025-03-14T22:15:39Z,2025-03-14T22:15:39Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgzWq0zSNWf-EARQkOZ4AaABAg.AFf1i4i3SEgAFf7UHwgeaC,NLusWDqdXnI,reply,UgzWq0zSNWf-EARQkOZ4AaABAg,@juah38,http://www.youtube.com/@juah38,ㅋㅋㅋㅋㅋ,56,2025-03-14T22:51:30Z,2025-03-14T22:51:30Z,0,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
UgzWq0zSNWf-EARQkOZ4AaABAg.AFf1i4i3SEgAFf9slkf4Ie,NLusWDqdXnI,reply,UgzWq0zSNWf-EARQkOZ4AaABAg,@daumwownam,http://www.youtube.com/@daumwownam,이런 류의 댓글 벌써 식상함,18,2025-03-14T23:12:27Z,2025-03-14T23:12:27Z,0,disgust,0.7,0.0,0.7,0.0,0.0,0.0,0.0,0.3
UgzWq0zSNWf-EARQkOZ4AaABAg.AFf1i4i3SEgAFfHPBJgv0a,NLusWDqdXnI,reply,UgzWq0zSNWf-EARQkOZ4AaABAg,@애옹이-g2l,http://www.youtube.com/@%EC%95%A0%EC%98%B9%EC%9D%B4-g2l,두시간 전에 올린거면 새벽이 아니라 아침 아닌가유ㅋㅋ,22,2025-03-15T00:18:11Z,2025-03-15T00:18:11Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
UgzWq0zSNWf-EARQkOZ4AaABAg.AFf1i4i3SEgAFfJggdN-Z9,NLusWDqdXnI,reply,UgzWq0zSNWf-EARQkOZ4AaABAg,@배순복-n8p,http://www.youtube.com/@%EB%B0%B0%EC%88%9C%EB%B3%B5-n8p,ㅎㅎㅎㅎㅎㅎㅎ,19,2025-03-15T00:38:11Z,2025-03-15T00:38:11Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgxRf4UDdB8TRlxt_ct4AaABAg,NLusWDqdXnI,main_comment,,@rosemom8309,http://www.youtube.com/@rosemom8309,극한의 인내심으로 <br>이 내란상황을 버티고 있다.<br>웃다가 시청하며 ..<br>잠깐  웃는다.<br>고맙습니다.<br>웃다가 흥해라!!!!👍💙,207,2025-03-14T22:34:37Z,2025-03-14T22:34:37Z,1,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
UgxRf4UDdB8TRlxt_ct4AaABAg.AFf5Yc3FVU8AFlyZS7k7Da,NLusWDqdXnI,reply,UgxRf4UDdB8TRlxt_ct4AaABAg,@jongkim8059,http://www.youtube.com/@jongkim8059,아오 정치병자 그만. 좀 웃자,0,2025-03-17T14:39:30Z,2025-03-17T14:39:30Z,0,anger,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.25
Ugy668nII88BIfZgMc14AaABAg,NLusWDqdXnI,main_comment,,@G_G-ii,http://www.youtube.com/@G_G-ii,"AI시대라고 듣기만 했지, 이렇게 간접적으로 나마 체험해보니, 유용성이 확!! 느껴지네요. 재밌게 보고 갑니다. : )",60,2025-03-15T02:24:44Z,2025-03-15T02:24:44Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgwSuO7tg5IbBKU8ZY54AaABAg,NLusWDqdXnI,main_comment,,@tkwlr7853,http://www.youtube.com/@tkwlr7853,최욱  미러링 미쳤다 ㅋㅋㅋ,109,2025-03-14T23:07:46Z,2025-03-14T23:07:46Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Ugyz0Tub7gC1S3BkSEh4AaABAg,NLusWDqdXnI,main_comment,,@bks6163,http://www.youtube.com/@bks6163,토요일은 매불쇼 다스뵈이다 남천동 금요일분 보는 날이었는데 이제는 웃다가!다 ㅋㅋㅋ,67,2025-03-14T22:31:27Z,2025-03-14T22:31:27Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgxdepUI-0xtcYq2prp4AaABAg,NLusWDqdXnI,main_comment,,@teenahann,http://www.youtube.com/@teenahann,이번 컨텐츠도 진짜 재밌네요. AI로 이렇게 웃길 수 있는 건 최욱과 정영진뿐입니다,97,2025-03-15T04:21:13Z,2025-03-15T04:21:13Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
UgwV1bODQFnf-tlbgfl4AaABAg,NLusWDqdXnI,main_comment,,@jooliayoo,http://www.youtube.com/@jooliayoo,&quot;이거 브랜드라구!!&quot; 넘 웃겨요 ㅋㅋㅋ,84,2025-03-14T22:53:59Z,2025-03-14T22:53:59Z,0,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
UgwBesNCCvq-84jQ7ON4AaABAg,NLusWDqdXnI,main_comment,,@exnjvjhhv,http://www.youtube.com/@exnjvjhhv,주말아침에도  일찍 일어나라는 최욱 .가만두지않겠어 😅,238,2025-03-14T22:22:19Z,2025-03-14T22:22:19Z,0,joy,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.3
Ugxr_MEeaulkJhTUy6V4AaABAg,NLusWDqdXnI,main_comment,,@leejjong88,http://www.youtube.com/@leejjong88,AI최욱이 곽수산에게 전화걸었으면 재미있었을듯 ㅋㅋ,253,2025-03-15T00:54:55Z,2025-03-15T00:54:55Z,0,joy,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.2
UgyR_caAWwFLGTSf19l4AaABAg,NLusWDqdXnI,main_comment,,@종이박-w9b,http://www.youtube.com/@%EC%A2%85%EC%9D%B4%EB%B0%95-w9b,우울함 가득인 요즘 웃다가보며 잠시웃고 집회에갑니다♡,65,2025-03-15T00:49:57Z,2025-03-15T00:49:57Z,0,sadness,0.6,0.0,0.0,0.0,0.2,0.6,0.0,0.2
UgxznyxprwD5QK3n6gZ4AaABAg,NLusWDqdXnI,main_comment,,@아드리안느,http://www.youtube.com/@%EC%95%84%EB%93%9C%EB%A6%AC%EC%95%88%EB%8A%90,ㅋㅋㅋㅋㅋㅋai최욱 시간없어에서 개터짐... ㅋㅋㅋㅋㅋㅋㅋ 제목수준으로 질문 하라고 ㅋㅋㅋㅋㅋㅋ,39,2025-03-15T08:51:12Z,2025-03-15T08:51:12Z,0,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
Ugwpzu6lWqqUQZC7uGB4AaABAg,NLusWDqdXnI,main_comment,,@sulisim5840,http://www.youtube.com/@sulisim5840,ai최욱 근래 본 것 중 제일 웃기다 ㅋㅋㅋㅋㅋㅋㅋㅋ,72,2025-03-15T03:53:37Z,2025-03-15T03:53:37Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Ugz2qzdcYiggXvXSw1J4AaABAg,NLusWDqdXnI,main_comment,,@유지당-ify,http://www.youtube.com/@%EC%9C%A0%EC%A7%80%EB%8B%B9-ify,아놔 너무 웃기잖아😂😂😂,57,2025-03-14T23:08:27Z,2025-03-14T23:08:27Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgyE1s5KjssiLDrYBcR4AaABAg,NLusWDqdXnI,main_comment,,@Priya-e6p2i,http://www.youtube.com/@Priya-e6p2i,"<a href=""https://www.youtube.com/watch?v=NLusWDqdXnI&amp;t=1668"">27:48</a> 식초와 PD 분리 ㅋㅋㅋㅋㅋㅋㅋ",63,2025-03-15T02:16:59Z,2025-03-15T02:18:15Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
Ugyarwd7a1JfMvKb0OR4AaABAg,NLusWDqdXnI,main_comment,,@zacu0908,http://www.youtube.com/@zacu0908,AI욱이는 내 폰에다 저장해서 대화하고 싶다 너무 조아~~~,27,2025-03-16T04:01:34Z,2025-03-16T04:01:34Z,0,joy,0.85,0.01,0.01,0.01,0.85,0.01,0.01,0.1
UgylhTPgyfgdhDDS1-x4AaABAg,NLusWDqdXnI,main_comment,,@angoon380,http://www.youtube.com/@angoon380,뻥이고! 당연히 나가야지....ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,56,2025-03-14T22:57:44Z,2025-03-14T22:57:44Z,0,joy,0.9,0.01,0.01,0.01,0.9,0.01,0.01,0.05
UgzmxEvw5V1whmim2E54AaABAg,NLusWDqdXnI,main_comment,,@써니써니-n7s,http://www.youtube.com/@%EC%8D%A8%EB%8B%88%EC%8D%A8%EB%8B%88-n7s,앜ㅋㅋㅋㅋㅋㅋ이 시국에 이렇게까지 빵빵 터뜨리는 최욱!!! <br>고맙습니다!!!❤❤❤ㅋㅋㅋㅋㅋ,32,2025-03-15T01:02:05Z,2025-03-15T01:02:05Z,0,joy,0.95,0.01,0.01,0.01,0.95,0.01,0.01,0.01
UgzM9HDYZn-aCOC7Gvp4AaABAg,NLusWDqdXnI,main_comment,,@dangpong5824,http://www.youtube.com/@dangpong5824,"아니, 똑똑하고 대답 잘하는 거는 알겠는데<br>ai가  농담도 하고 밀당까지 하는 걸 보니까 너무 놀랐습니다 ㅎ",44,2025-03-15T03:01:41Z,2025-03-15T03:01:41Z,0,surprise,0.8,0.01,0.01,0.01,0.01,0.01,0.8,0.15
UgynURykL4d_z-90wYt4AaABAg,NLusWDqdXnI,main_comment,,@구찌맘,http://www.youtube.com/@%EA%B5%AC%EC%B0%8C%EB%A7%98,얼씨구나 좋다.웃다가보면서 커피 한잔.❤❤❤,47,2025-03-14T22:08:25Z,2025-03-14T22:08:25Z,0,joy,0.9,0.01,0.01,0.01,0.9,0.01,0.01,0.05
UgzmM67W255OryVgTsl4AaABAg,NLusWDqdXnI,main_comment,,@skysmith-o4e,http://www.youtube.com/@skysmith-o4e,전문가초빙 수업 많이많이 부탁해용 피디님❤❤❤<br>제일제일제일 재밌는 AI가리 수업이었어요. 역시 수업은 가르치는 사람도 중요하지만 학생이 적극적으로 반응해야 재밌어지는 거 같네요,51,2025-03-14T22:11:56Z,2025-03-14T22:13:35Z,0,joy,0.95,0.01,0.01,0.01,0.95,0.01,0.01,0.01
UgxLJrNhug3hxqXOiFx4AaABAg,NLusWDqdXnI,main_comment,,@사랑오돌의하루,http://www.youtube.com/@%EC%82%AC%EB%9E%91%EC%98%A4%EB%8F%8C%EC%9D%98%ED%95%98%EB%A3%A8,최욱님보면 힐링을 한답니다❤,35,2025-03-14T22:43:15Z,2025-03-14T22:43:15Z,0,joy,0.9,0.01,0.01,0.01,0.9,0.01,0.01,0.05
Ugx0U7u2u8MpGuZFy154AaABAg,NLusWDqdXnI,main_comment,,@wonderwall-w7k,http://www.youtube.com/@wonderwall-w7k,최욱 에이아이 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 최욱이 한명 더 생겼네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,35,2025-03-15T02:08:27Z,2025-03-15T02:08:27Z,0,joy,0.95,0.01,0.01,0.01,0.95,0.01,0.01,0.01
UgwiE8Y7u1Ysr8JzBjJ4AaABAg,NLusWDqdXnI,main_comment,,@Brian.W-n6v,http://www.youtube.com/@Brian.W-n6v,최욱 정영진 조합은 사랑입니다. ❤,113,2025-03-14T22:15:58Z,2025-03-14T22:15:58Z,2,joy,0.9,0.01,0.01,0.01,0.9,0.01,0.01,0.05
UgwiE8Y7u1Ysr8JzBjJ4AaABAg.AFf3Q5k-JlhAFfKSV_RMea,NLusWDqdXnI,reply,UgwiE8Y7u1Ysr8JzBjJ4AaABAg,@s.6-p8i,http://www.youtube.com/@s.6-p8i,❤❤❤❤,0,2025-03-15T00:44:51Z,2025-03-15T00:44:51Z,0,joy,0.95,0.01,0.01,0.01,0.95,0.01,0.01,0.01
UgwiE8Y7u1Ysr8JzBjJ4AaABAg.AFf3Q5k-JlhAFipKo0-sQc,NLusWDqdXnI,reply,UgwiE8Y7u1Ysr8JzBjJ4AaABAg,@hsu1988,http://www.youtube.com/@hsu1988,🎉🎉😊,0,2025-03-16T09:21:08Z,2025-03-16T09:21:08Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgwyNb34LZQ2J0HZwLR4AaABAg,NLusWDqdXnI,main_comment,,@최시원-p2q,http://www.youtube.com/@%EC%B5%9C%EC%8B%9C%EC%9B%90-p2q,ㅋㅋㅋ 토요일 아침만 기다렸다고!!!!,35,2025-03-14T21:41:28Z,2025-03-14T21:41:28Z,0,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
UgyfZRqyUS2KokWzof94AaABAg,NLusWDqdXnI,main_comment,,@단호박-w2z,http://www.youtube.com/@%EB%8B%A8%ED%98%B8%EB%B0%95-w2z,와..... 욱이오빠 아플때 AI최욱이 매불쇼 진행해도 되겠는데요? 진짜 긴장해야되겠다😮,36,2025-03-15T04:06:35Z,2025-03-15T04:06:35Z,0,surprise,0.85,0.0,0.0,0.0,0.1,0.0,0.85,0.05
UgwGjkQth4SzbbUzrxF4AaABAg,NLusWDqdXnI,main_comment,,@omi_berry,http://www.youtube.com/@omi_berry,우리 모두 힘든 한 주. 우기도 정말 힘든 한 주 잘 버텼습니다. 웃다가 보며 충전하고 다음주 더 힘내서 끝을 봅시다!!,36,2025-03-14T21:42:22Z,2025-03-14T21:42:22Z,1,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgwGjkQth4SzbbUzrxF4AaABAg.AFf-Zv8ZHNpAFfYbtEyFk5,NLusWDqdXnI,reply,UgwGjkQth4SzbbUzrxF4AaABAg,@지니-i9e2t,http://www.youtube.com/@%EC%A7%80%EB%8B%88-i9e2t,정말 힘들지만 이런 댓글 하나로 큰 의지가 되네요,3,2025-03-15T02:48:36Z,2025-03-15T02:48:36Z,0,joy,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.3
Ugyh63ayhJA8XAxQnhJ4AaABAg,NLusWDqdXnI,main_comment,,@Tyson-fl7vt,http://www.youtube.com/@Tyson-fl7vt,최욱 팬 눈나 호란 닮았어요~ 미인이다!,27,2025-03-15T10:23:55Z,2025-03-15T10:23:55Z,0,joy,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.2
Ugy9ClS3oKIRcgLX3kh4AaABAg,NLusWDqdXnI,main_comment,,@suzielee523,http://www.youtube.com/@suzielee523,오늘도 역시 좋아요부터 누릅니다.  천천히 즐길께요<br>저번에 한국어대결 100번 넘게 봤다는!,24,2025-03-14T22:10:42Z,2025-03-14T22:10:42Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgzSp0ssYWN2qQut1Ox4AaABAg,NLusWDqdXnI,main_comment,,@미스박-g7h,http://www.youtube.com/@%EB%AF%B8%EC%8A%A4%EB%B0%95-g7h,왜 전화했어 빨리말해 시간없어ㅋㅋㅋㅋㅋ 싱크로율 너무 높은 ai덕분에 빵빵 터졌어요😂😍😄  <br>에이아이까지 욱낀 욱영진 최고❤❤,12,2025-03-15T05:16:06Z,2025-03-15T05:18:08Z,0,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
Ugzjn3d7Swag__IXiCR4AaABAg,NLusWDqdXnI,main_comment,,@nsyevts78,http://www.youtube.com/@nsyevts78,형들도 신기해하는 강의는 시청자 입장에서도 지루하지 않습니다 많이 해 주세요,36,2025-03-15T01:42:45Z,2025-03-15T01:42:45Z,0,neutral,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.9
Ugz6yMV0xLwAsoKC0LF4AaABAg,NLusWDqdXnI,main_comment,,@nagoya_sunshine,http://www.youtube.com/@nagoya_sunshine,이번편 너무 좋았어요!! 지식 유머 다들어있어서 너무 재밌게 배웠어요!! 최욱 AI 미쳤음😂😂👍👍감사합니다!!,13,2025-03-16T05:51:25Z,2025-03-16T05:52:24Z,0,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
UgxqtYFYp430JHZ5Vjp4AaABAg,NLusWDqdXnI,main_comment,,@춘식이-c5s,http://www.youtube.com/@%EC%B6%98%EC%8B%9D%EC%9D%B4-c5s,양파송 진짜 미쳤네!!,36,2025-03-14T22:26:21Z,2025-03-14T22:26:21Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgxKKXMTYWxw5pFNHBt4AaABAg,NLusWDqdXnI,main_comment,,@atisana_sani,http://www.youtube.com/@atisana_sani,최욱 ai 너무 최고네요ㅋㅋㅋ 진짜 몇년만에 이렇게 크게 웃은건지 😂😂😂,24,2025-03-15T07:13:35Z,2025-03-15T07:13:57Z,0,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
UgwZiesft3w9xVw9zVl4AaABAg,NLusWDqdXnI,main_comment,,@실용실증,http://www.youtube.com/@%EC%8B%A4%EC%9A%A9%EC%8B%A4%EC%A6%9D,최욱의 거울치료 밖에 생각이 안나! ㅎㅎㅎㅎㅎ😊,18,2025-03-15T00:56:14Z,2025-03-15T06:26:29Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgyWLpNq3AFNuPYHord4AaABAg,NLusWDqdXnI,main_comment,,@user_namezero,http://www.youtube.com/@user_namezero,웃다가 기절한다 ㅎㅎㅎㅎ식초피디 앞으로 나와서 식초병은 제자리에 있으니 다 보였다 ㅋㅋㅋㅋㅋㅋ,42,2025-03-14T21:50:46Z,2025-03-14T22:19:14Z,3,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
UgyWLpNq3AFNuPYHord4AaABAg.AFf0XW08F1RAFfAluZbPwq,NLusWDqdXnI,reply,UgyWLpNq3AFNuPYHord4AaABAg,@zunxul,http://www.youtube.com/@zunxul,"<a href=""https://www.youtube.com/watch?v=NLusWDqdXnI&amp;t=1668"">27:48</a> ㅋ",2,2025-03-14T23:20:15Z,2025-03-14T23:20:15Z,0,neutral,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7
