comment_id,video_id,comment_type,parent_id,author_name,author_channel_url,comment_text,like_count,published_at,updated_at,reply_count,primary_emotion,confidence,anger_score,disgust_score,fear_score,joy_score,sadness_score,surprise_score,neutral_score
UgwMJT0z0G-25vB7Hll4AaABAg.AGjAbti0o0bAIaVXTv01_E,MzD6EGCiVsM,reply,UgwMJT0z0G-25vB7Hll4AaABAg,@정재웅-b8u,http://www.youtube.com/@%EC%A0%95%EC%9E%AC%EC%9B%85-b8u,포복절도ㅋㅋㅋㅋㅋㅋㅋ,0,2025-05-26T17:19:38Z,2025-05-26T17:19:38Z,0,joy,0.95,0.01,0.01,0.01,0.95,0.01,0.01,0.01
UgxeGVC9LkfQcG8_aFp4AaABAg,MzD6EGCiVsM,main_comment,,@pinetree_snow,http://www.youtube.com/@pinetree_snow,"<a href=""https://www.youtube.com/watch?v=MzD6EGCiVsM&amp;t=534"">8:54</a> 귀야 도랏ㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋㅋㄱㅋ 약먹다 다 뿜었어요ㅠㅠ",13,2025-04-17T12:58:00Z,2025-04-17T12:58:00Z,0,joy,0.9,0.01,0.01,0.01,0.9,0.05,0.01,0.01
UgzjzyBSWAlMHcJ4bbx4AaABAg,MzD6EGCiVsM,main_comment,,@감귤-j1f,http://www.youtube.com/@%EA%B0%90%EA%B7%A4-j1f,"<a href=""https://www.youtube.com/watch?v=MzD6EGCiVsM&amp;t=209"">3:29</a> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  저 한국인 이에요 ㅋㅋㅋㅋㅋㅋ",18,2025-04-11T11:36:05Z,2025-04-11T11:36:05Z,0,joy,0.98,0.01,0.01,0.01,0.98,0.01,0.01,0.01
UgwWWkc_2gbTNmK1drd4AaABAg,MzD6EGCiVsM,main_comment,,@KU_KUBIN_CREW,http://www.youtube.com/@KU_KUBIN_CREW,"중간중간에 챗GPT 한테 화내고 긁히는거 ㅈㄴ 웃기네 ㅋㅋㅋㅋㅋ<br><a href=""https://www.youtube.com/watch?v=MzD6EGCiVsM&amp;t=665"">11:05</a> 챗GPT도<br>거절을 하는구만...",29,2025-04-10T10:01:19Z,2025-04-10T10:02:57Z,0,joy,0.92,0.01,0.01,0.01,0.92,0.03,0.01,0.02
UgwB8JsDyVpyVbw_OJF4AaABAg,MzD6EGCiVsM,main_comment,,@핸구업-han2230,http://www.youtube.com/@%ED%95%B8%EA%B5%AC%EC%97%85-han2230,ㅋㅋㅋㅋㅋㅋ 지피티한테 중간중간 긁히는게 개웃김ㅋㅋㅋㅠ,43,2025-04-10T09:26:29Z,2025-04-10T09:26:29Z,0,joy,0.93,0.01,0.01,0.01,0.93,0.02,0.01,0.02
UgzMVKsbpax1V4uuhKx4AaABAg,MzD6EGCiVsM,main_comment,,@yunyun2333,http://www.youtube.com/@yunyun2333,이만구처넌 vs 삼십마넌 대화시켜보기,13,2025-04-10T09:49:57Z,2025-04-10T09:49:57Z,0,neutral,0.7,0.05,0.05,0.05,0.05,0.05,0.05,0.7
UgyfBFk2S3TJwyLOaId4AaABAg,MzD6EGCiVsM,main_comment,,@쿠무7,http://www.youtube.com/@%EC%BF%A0%EB%AC%B47,"중간 중간 마다 AI한테 긁히는게 개웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ한 마디을 안 졐ㅋㅋㅋㅋㅋ <a href=""https://www.youtube.com/watch?v=MzD6EGCiVsM&amp;t=375"">6:15</a> 헠ㅋㅋ3년만엨ㅋㅋㅋㅌㅋㅌ",19,2025-04-10T09:06:48Z,2025-04-10T09:16:21Z,0,joy,0.94,0.01,0.01,0.01,0.94,0.02,0.01,0.01
UgysTAEkWaRgYCKnjSV4AaABAg,MzD6EGCiVsM,main_comment,,@user-5d4s8w6a5csad,http://www.youtube.com/@user-5d4s8w6a5csad,아 진짜 얼마만에 깔깔대고 웃었네 귀야가 진짜 존나 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,8,2025-04-10T14:56:05Z,2025-04-10T14:56:05Z,0,joy,0.96,0.01,0.01,0.01,0.96,0.01,0.01,0.01
Ugw39yQJN9LA-h8HYB14AaABAg,MzD6EGCiVsM,main_comment,,@5yuna,http://www.youtube.com/@5yuna,아니 그냥 한번에 맥이면 봐주겠는데 조금씩 뜯어 먹으니깐 갸웃기놐ㅋㅋㅋㅋㅋㅋ,1,2025-09-07T13:01:54Z,2025-09-07T13:01:54Z,0,joy,0.9,0.01,0.01,0.01,0.9,0.05,0.01,0.02
UgwFabaJ9cmRcKARtX14AaABAg,MzD6EGCiVsM,main_comment,,@TheWhithorblack,http://www.youtube.com/@TheWhithorblack,"<a href=""https://www.youtube.com/watch?v=MzD6EGCiVsM&amp;t=16"">0:16</a> 순간 슈카월드 킨줄 ,,",23,2025-04-10T09:04:47Z,2025-04-10T09:04:47Z,1,surprise,0.85,0.01,0.01,0.01,0.01,0.01,0.85,0.1
UgwFabaJ9cmRcKARtX14AaABAg.AGjAKpy6yo4AImzIhJIsmW,MzD6EGCiVsM,reply,UgwFabaJ9cmRcKARtX14AaABAg,@정재웅-b8u,http://www.youtube.com/@%EC%A0%95%EC%9E%AC%EC%9B%85-b8u,"<a href=""https://www.youtube.com/watch?v=MzD6EGCiVsM&amp;t=16"">0:16</a> 슈챗월드~~",0,2025-05-31T13:39:23Z,2025-05-31T13:39:23Z,0,neutral,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.9
UgyJ5M2BfKb5HmpLYFh4AaABAg,MzD6EGCiVsM,main_comment,,@빈-e2i,http://www.youtube.com/@%EB%B9%88-e2i,"<a href=""https://www.youtube.com/watch?v=MzD6EGCiVsM&amp;t=495"">8:15</a> al한테 입구컷 ㅋㅋㅋㅋㅋ",46,2025-04-10T12:12:42Z,2025-04-10T12:12:42Z,1,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgyJ5M2BfKb5HmpLYFh4AaABAg.AGjVq9v2H7xAJFoX19Mi-T,MzD6EGCiVsM,reply,UgyJ5M2BfKb5HmpLYFh4AaABAg,@정재웅-b8u,http://www.youtube.com/@%EC%A0%95%EC%9E%AC%EC%9B%85-b8u,"<a href=""https://www.youtube.com/watch?v=MzD6EGCiVsM&amp;t=495"">8:15</a> 출구컷",0,2025-06-12T03:42:26Z,2025-06-12T03:42:26Z,0,neutral,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ugwql3ZQndxMT5iybjZ4AaABAg,MzD6EGCiVsM,main_comment,,@닉바꿈,http://www.youtube.com/@%EB%8B%89%EB%B0%94%EA%BF%88,아니 &quot;나 외로워&quot; &quot;sex해&quot;는 좀 아니잖아ㅋㅋㅋㅋㅋㅋㅋ큐ㅠㅠㅠㅠ,5,2025-04-10T09:02:48Z,2025-04-10T09:02:48Z,0,joy,0.8,0.0,0.0,0.0,0.8,0.1,0.0,0.1
UgxZxebsrHcMNBdjvIZ4AaABAg,MzD6EGCiVsM,main_comment,,@jinseo-s2c3e,http://www.youtube.com/@jinseo-s2c3e,"<a href=""https://www.youtube.com/watch?v=MzD6EGCiVsM&amp;t=337"">5:37</a>ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",10,2025-04-10T09:06:02Z,2025-04-10T09:07:44Z,0,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
UgwAOk6eg91vHYnD4hN4AaABAg,MzD6EGCiVsM,main_comment,,@체륄,http://www.youtube.com/@%EC%B2%B4%EB%A5%84,반응이 너무 찰져,7,2025-04-10T15:24:41Z,2025-04-10T15:24:41Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
Ugzo2Rq71VufG7dQj914AaABAg,MzD6EGCiVsM,main_comment,,@am_0211,http://www.youtube.com/@am_0211,"<a href=""https://www.youtube.com/watch?v=MzD6EGCiVsM&amp;t=685"">11:25</a> 챗 지피티 음성 보이스 기능에서 사랑한단 말은 아마 막혀있을걸 언니...",9,2025-04-10T12:45:08Z,2025-04-10T12:45:08Z,0,neutral,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UgwegmwXYsRaFzgKDwh4AaABAg,MzD6EGCiVsM,main_comment,,@Kumibear-i8c,http://www.youtube.com/@Kumibear-i8c,"쿠빈=남성 BJ<br><a href=""https://www.youtube.com/watch?v=MzD6EGCiVsM&amp;t=702"">11:42</a> 뭘 시키는거야 ㅁㅊㅋㅋㅋㅋㅋㅋ",43,2025-04-10T10:43:38Z,2025-04-10T10:50:06Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgwYIcrtXCxfmIDsbQJ4AaABAg,MzD6EGCiVsM,main_comment,,@정서현-c4h,http://www.youtube.com/@%EC%A0%95%EC%84%9C%ED%98%84-c4h,쿠스라이팅이 안먹힌건 챗지피티가 처음인거 같은데ㅋㅋㅋㅋㅋㅋㅋㅋ진짜 하다하다 챗지피티랑 케미가 잘맞네ㅋㅋㅋㅋㅋㅋㅋㅋ,2,2025-04-10T10:02:56Z,2025-04-10T10:02:56Z,0,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
UgyqTwX-Lys7gDKe7zJ4AaABAg,MzD6EGCiVsM,main_comment,,@LhysOMH,http://www.youtube.com/@LhysOMH,"<a href=""https://www.youtube.com/watch?v=MzD6EGCiVsM&amp;t=310"">5:10</a> 요트 다이스 아닌가요",7,2025-04-11T06:27:28Z,2025-04-11T06:27:28Z,0,neutral,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UgwdyGQt-vC2Ci5qGZt4AaABAg,MzD6EGCiVsM,main_comment,,@ssibal_prinsess,http://www.youtube.com/@ssibal_prinsess,지피티 학습시키는 쿠를 보고 가차없이 터졌다.,6,2025-04-10T09:01:53Z,2025-04-10T09:01:53Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
UgwRIVs7YCzUO74U17t4AaABAg,MzD6EGCiVsM,main_comment,,@Burn_It_Down_xx,http://www.youtube.com/@Burn_It_Down_xx,"<a href=""https://www.youtube.com/watch?v=MzD6EGCiVsM&amp;t=211"">3:31</a> 표정ㅋㅋㅋㅋㅋㅋ 흠칫 <a href=""https://www.youtube.com/watch?v=MzD6EGCiVsM&amp;t=755"">12:35</a> 쿠빈화가 되어가는 AI..ㅋㅋㅋㅋㅋㅋㅋ개웃기네",4,2025-04-10T09:30:59Z,2025-04-10T09:40:03Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgwudNnyWREtYCGxomt4AaABAg,MzD6EGCiVsM,main_comment,,@불멸의철갑궁,http://www.youtube.com/@%EB%B6%88%EB%A9%B8%EC%9D%98%EC%B2%A0%EA%B0%91%EA%B6%81,쿠빈씌 AI랑 합 은근 잘맞는거같은데ㅋㅋㅋㅋㅋㅋㅋ,12,2025-04-10T09:14:36Z,2025-04-10T09:14:36Z,0,joy,0.88,0.0,0.0,0.0,0.88,0.0,0.0,0.12
UgweIMMMeH-gK0irFUx4AaABAg,MzD6EGCiVsM,main_comment,,@Kui_ri.12,http://www.youtube.com/@Kui_ri.12,"<a href=""https://www.youtube.com/watch?v=MzD6EGCiVsM&amp;t=337"">5:37</a> 잘아네<br><a href=""https://www.youtube.com/watch?v=MzD6EGCiVsM&amp;t=756"">12:36</a> 조련 개잘했네ㅋㅋㅋㅋㅋㅋㅋ",3,2025-04-10T09:07:53Z,2025-04-10T09:17:22Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Ugz1Ew4BLvy_Enri-oF4AaABAg,MzD6EGCiVsM,main_comment,,@포키0624,http://www.youtube.com/@%ED%8F%AC%ED%82%A40624,챗GPT 감다살 미쳤네ㅋㅋㅋㅋㅋㅋ 쿵짝 ㅈㄴ 잘맞아ㅋㅋㅋㅋㅋㅋㅋㅋ,11,2025-04-10T09:04:23Z,2025-04-10T09:17:14Z,0,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
UgzJ5i4xtzx9baxkXQR4AaABAg,MzD6EGCiVsM,main_comment,,@피어올라동쪽이_10,http://www.youtube.com/@%ED%94%BC%EC%96%B4%EC%98%AC%EB%9D%BC%EB%8F%99%EC%AA%BD%EC%9D%B4_10,아니ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 마지막이 개 웃기네ㅋㅋㅋㅋㅋㅋ 챗GPT 한테 뭘 시키는거야ㅋㅋㅋㅋㅋㅋ,2,2025-04-10T09:25:12Z,2025-04-10T09:25:12Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgzMLvXJfTKdtoixFTB4AaABAg,MzD6EGCiVsM,main_comment,,@pj_chaans0831,http://www.youtube.com/@pj_chaans0831,저 AI로 컨텐츠 뽑아내기 진짜 최적인듯 ㅋㅋㅋㅋㅋ ㅋㅋ,4,2025-04-10T09:06:37Z,2025-04-10T09:06:37Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
UgyGzfuIKToj7t5BfHN4AaABAg,MzD6EGCiVsM,main_comment,,@자두-s,http://www.youtube.com/@%EC%9E%90%EB%91%90-s,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ밥먹으면서 보는데 엄청웃었어요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ우울할때 쿠빈님 영상볼때마다 우울한생각틈이없네용ㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-09T05:56:23Z,2025-08-09T05:56:23Z,0,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
UgwUjLnLfbj2hOSeZpl4AaABAg,MzD6EGCiVsM,main_comment,,@BaniBani_kr,http://www.youtube.com/@BaniBani_kr,쿠빈웅니 먼데이랑 대화하면 재밋을것 같아 ㅋㅋㅋ 해줘영~,2,2025-04-15T20:24:08Z,2025-04-15T20:24:08Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgwAC0f_8rDTuEHf-ul4AaABAg,MzD6EGCiVsM,main_comment,,@망고의일상-t1g,http://www.youtube.com/@%EB%A7%9D%EA%B3%A0%EC%9D%98%EC%9D%BC%EC%83%81-t1g,ㅋㅋㅋㅋ 힘들면 담배피랰ㅋㅋㅋㅋㅋ 그리고 외로우면 뭐.....? 어쨌든 진짜 웃기다ㅋㅋㅋ❤😂🎉,4,2025-04-10T09:06:58Z,2025-04-10T09:06:58Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Ugz7rRowARU836su3jJ4AaABAg,MzD6EGCiVsM,main_comment,,@Legendary_Rocker,http://www.youtube.com/@Legendary_Rocker,철벽 지린다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4,2025-04-14T05:51:58Z,2025-04-14T05:51:58Z,0,joy,0.95,0.01,0.01,0.01,0.95,0.01,0.01,0.01
UgwVHXOVmCurdxto3Pp4AaABAg,MzD6EGCiVsM,main_comment,,@재미지게-w7i,http://www.youtube.com/@%EC%9E%AC%EB%AF%B8%EC%A7%80%EA%B2%8C-w7i,진심 에겐녀가 꼴깞 떠는것보다 테토녀 컨셉으로 하는게 ㄹㅇ 개귀여움,2,2025-06-29T16:16:35Z,2025-06-29T16:16:48Z,0,joy,0.92,0.01,0.01,0.01,0.92,0.02,0.01,0.02
UgwX4gYr9ESO803JJx94AaABAg,MzD6EGCiVsM,main_comment,,@s하늘에서온천사s,http://www.youtube.com/@s%ED%95%98%EB%8A%98%EC%97%90%EC%84%9C%EC%98%A8%EC%B2%9C%EC%82%ACs,쿠빈 트잰아님?,5,2025-04-15T00:43:35Z,2025-04-15T00:43:35Z,0,neutral,0.85,0.01,0.01,0.01,0.01,0.01,0.01,0.85
Ugx7d4W4Hpt52T0gkuV4AaABAg,MzD6EGCiVsM,main_comment,,@pyujem07,http://www.youtube.com/@pyujem07,ㅋㅋㅋㅋㅋㅋㅋ쿠빈 소리칠 때 뭔가 만화캐릭터같음 매력있네,0,2025-06-02T17:39:08Z,2025-06-02T17:39:08Z,0,joy,0.93,0.01,0.01,0.01,0.93,0.01,0.01,0.02
