comment_id,video_id,comment_type,parent_id,author_name,author_channel_url,comment_text,like_count,published_at,updated_at,reply_count,primary_emotion,confidence,anger_score,disgust_score,fear_score,joy_score,sadness_score,surprise_score,neutral_score
Ugww215Az46p3epPc154AaABAg,0fM7TSi9nh8,main_comment,,@jeici4,http://www.youtube.com/@jeici4,테이저건이라닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저 둠스데이는 분명 상수횽을 알고 있어!!,76,2025-05-12T10:30:59Z,2025-05-12T10:30:59Z,0,joy,0.94,0.01,0.01,0.01,0.94,0.01,0.01,0.01
Ugy_Cuke9W8FFRRtwjN4AaABAg,0fM7TSi9nh8,main_comment,,@juneq_life,http://www.youtube.com/@juneq_life,정상수 진짜 너무 웃겨요 ㅋㅋㅋㅋㅋㅋㅋ 최고 웃김요,20,2025-05-12T15:48:09Z,2025-05-12T15:48:09Z,0,joy,0.97,0.01,0.01,0.01,0.97,0.01,0.01,0.01
UgxmDtEssWuAui018W14AaABAg,0fM7TSi9nh8,main_comment,,@성우-t8j,http://www.youtube.com/@%EC%84%B1%EC%9A%B0-t8j,이썸네일은 진짜 못참는다,41,2025-05-12T09:05:45Z,2025-05-12T09:05:45Z,0,disgust,0.85,0.01,0.85,0.01,0.01,0.01,0.01,0.01
UgwZSNNr6SaA-N9Q10N4AaABAg,0fM7TSi9nh8,main_comment,,@사랑한다고-486,http://www.youtube.com/@%EC%82%AC%EB%9E%91%ED%95%9C%EB%8B%A4%EA%B3%A0-486,요즘 진짜 ㅋㅋㅋㅋㅋㅋㅋ 이거 보는 재미로 살아감 ㅋㅋㅋㅋㅋ 너무 웃딤 ㅋㅋㅋㅋㅋㅋㅅㅋㅅㅋ,8,2025-05-15T19:29:40Z,2025-05-15T19:29:40Z,0,joy,0.96,0.01,0.01,0.01,0.96,0.01,0.01,0.01
Ugx5JR-CRKtsIw58qrR4AaABAg,0fM7TSi9nh8,main_comment,,@leeioio1280,http://www.youtube.com/@leeioio1280,중간중간 정적이 진짜 미치게 웃기네욬ㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋ,7,2025-05-12T17:45:44Z,2025-05-12T17:45:44Z,0,joy,0.92,0.01,0.01,0.01,0.92,0.01,0.01,0.01
UgzoKLFN57y9T-OiNpJ4AaABAg,0fM7TSi9nh8,main_comment,,@천억원부자,http://www.youtube.com/@%EC%B2%9C%EC%96%B5%EC%9B%90%EB%B6%80%EC%9E%90,마음껏 웃었습니다. 정말 감사합니다~,4,2025-05-14T10:15:02Z,2025-05-14T10:15:02Z,0,joy,0.97,0.01,0.01,0.01,0.97,0.01,0.01,0.01
UgxCpRt2JsvubRsxo5J4AaABAg,0fM7TSi9nh8,main_comment,,@석석-m7l,http://www.youtube.com/@%EC%84%9D%EC%84%9D-m7l,테이저건 정상수 표정 씹ㅋㅋ,18,2025-05-12T09:52:16Z,2025-05-12T09:52:16Z,0,joy,0.93,0.01,0.01,0.01,0.93,0.01,0.01,0.01
UgyY_QkkqFlJsIJQLH94AaABAg,0fM7TSi9nh8,main_comment,,@힝히잉-z2k,http://www.youtube.com/@%ED%9E%9D%ED%9E%88%EC%9E%89-z2k,ㅋㅋㅋㅋㅋㅋㅋㅋ상수햄 여전히 귀엽노 ㅋㅋㅋㅋ 어리둥절한거보소,6,2025-05-12T10:11:25Z,2025-05-12T10:11:25Z,0,joy,0.95,0.01,0.01,0.01,0.95,0.01,0.01,0.01
Ugw6E8a8i89VrmJSoYd4AaABAg,0fM7TSi9nh8,main_comment,,@하핫핫-g3h,http://www.youtube.com/@%ED%95%98%ED%95%AB%ED%95%AB-g3h,"<a href=""https://www.youtube.com/watch?v=0fM7TSi9nh8&amp;t=144"">2:24</a> 달걀 하는데 상수형 머리도 달걀처럼 보여ㅜㅜ웃겨 죽겠네😂🤣",1,2025-05-31T23:06:08Z,2025-05-31T23:06:08Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
Ugwbu3OEQN3XPUqIId54AaABAg,0fM7TSi9nh8,main_comment,,@HJest,http://www.youtube.com/@HJest,건으로 끝나는 말이 있어도 상수형은 이미 끝이 나있었다...,4,2025-05-12T13:00:31Z,2025-05-12T13:00:31Z,0,neutral,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7
Ugxe3NL7rYiFKfR1nS54AaABAg,0fM7TSi9nh8,main_comment,,@aeng__,http://www.youtube.com/@aeng__,너무 재밌다ㅋㅋ🤣🤣🤣🤣🤣,4,2025-05-16T03:19:11Z,2025-05-16T03:19:11Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgxPHZ-trOVE8UZIbYp4AaABAg,0fM7TSi9nh8,main_comment,,@후드00,http://www.youtube.com/@%ED%9B%84%EB%93%9C00,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아니 ai 왜저래 나사가 한 이백개 빠져있네,10,2025-05-12T09:44:36Z,2025-05-12T09:44:36Z,2,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
UgxPHZ-trOVE8UZIbYp4AaABAg.AI0dKXlQdVdAI0egKorNJZ,0fM7TSi9nh8,reply,UgxPHZ-trOVE8UZIbYp4AaABAg,@won-to-the-bin,http://www.youtube.com/@won-to-the-bin,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-05-12T09:56:27Z,2025-05-12T09:56:27Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgxPHZ-trOVE8UZIbYp4AaABAg.AI0dKXlQdVdAKBnDpKBTAQ,0fM7TSi9nh8,reply,UgxPHZ-trOVE8UZIbYp4AaABAg,@weenieshu,http://www.youtube.com/@weenieshu,이백개ㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-07-05T10:45:30Z,2025-07-05T10:45:30Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
UgzJmhCMNe3NFSV9aSV4AaABAg,0fM7TSi9nh8,main_comment,,@cssofa,http://www.youtube.com/@cssofa,"<a href=""https://www.youtube.com/watch?v=0fM7TSi9nh8&amp;t=88"">1:28</a> 봇짐도 있자나 ㅋㅋㅋㅋㅋㅋㅋ",14,2025-05-12T09:17:23Z,2025-05-12T09:17:23Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgzccRRcZB6d7ruIh9R4AaABAg,0fM7TSi9nh8,main_comment,,@김민성-c3e,http://www.youtube.com/@%EA%B9%80%EB%AF%BC%EC%84%B1-c3e,테이저건 대박이네 ㅋㅋㅋㅋ소름이다,7,2025-05-12T11:11:59Z,2025-05-12T11:11:59Z,0,surprise,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.25
UgzxIVo2NpCnoJdcGAt4AaABAg,0fM7TSi9nh8,main_comment,,@바카스아저씨,http://www.youtube.com/@%EB%B0%94%EC%B9%B4%EC%8A%A4%EC%95%84%EC%A0%80%EC%94%A8,충현이형 상수형 옆에 있으니까 분노 잘 참으시넼ㅋㅋㅋㅋㅋㅋ,3,2025-05-13T06:56:40Z,2025-05-13T06:56:40Z,0,joy,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.2
UgzixwdLtDkEJZivVEV4AaABAg,0fM7TSi9nh8,main_comment,,@메리프-m6d,http://www.youtube.com/@%EB%A9%94%EB%A6%AC%ED%94%84-m6d,\더 길게 해주세오,2,2025-05-12T14:26:32Z,2025-05-12T14:26:32Z,0,neutral,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6
UgzxEcAPYuqlJUjIx0d4AaABAg,0fM7TSi9nh8,main_comment,,@좀비퇴치자,http://www.youtube.com/@%EC%A2%80%EB%B9%84%ED%87%B4%EC%B9%98%EC%9E%90,숏폼보다 들어왔는데 겁나 재미있어요 웃다 배꼽 잡았네요,0,2025-05-20T06:43:23Z,2025-05-20T06:43:23Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Ugx0csEH7mxGU-Gzzt94AaABAg,0fM7TSi9nh8,main_comment,,@Zany.458,http://www.youtube.com/@Zany.458,아닠ㅋㅋㅋㅋㅋ 저 AI로 무슨.세종대왕ㅇ이신가???ㅋㅋㅋㅋㅋㅋㅋㅋ,2,2025-07-08T19:38:01Z,2025-07-08T19:38:01Z,0,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
Ugyl0zArUWOFv9KLmrR4AaABAg,0fM7TSi9nh8,main_comment,,@지안-o6m,http://www.youtube.com/@%EC%A7%80%EC%95%88-o6m,상황에 맞게 헷갈리는건머야ㅋㅋㅋㅋ,3,2025-05-12T13:43:33Z,2025-05-12T13:43:33Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
UgzmRezsiZdafhRqOW54AaABAg,0fM7TSi9nh8,main_comment,,@홀리쒸트,http://www.youtube.com/@%ED%99%80%EB%A6%AC%EC%92%B8%ED%8A%B8,"<a href=""https://www.youtube.com/watch?v=0fM7TSi9nh8&amp;t=63"">1:03</a> 반말해가지고 박살날 뻔 했네",26,2025-05-12T12:56:04Z,2025-05-12T12:56:04Z,0,fear,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.3
UgzO8q9IFonJyug_jp54AaABAg,0fM7TSi9nh8,main_comment,,@hyunminseo1593,http://www.youtube.com/@hyunminseo1593,잠시 멈칫 하는게 킬포닷,2,2025-05-12T09:28:44Z,2025-05-12T09:28:44Z,0,joy,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.2
Ugwuwl1bC4TNLf72r4x4AaABAg,0fM7TSi9nh8,main_comment,,@jkmjo4149,http://www.youtube.com/@jkmjo4149,또 시작된다 11차전 근데 이번에는 정상수님 와네욬ㅋㅋㅋ,6,2025-05-12T09:39:02Z,2025-05-12T09:39:02Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgwBCoZzw4oaMa-VFDd4AaABAg,0fM7TSi9nh8,main_comment,,@홍성민-d9q,http://www.youtube.com/@%ED%99%8D%EC%84%B1%EB%AF%BC-d9q,분노유발 AI 인가? 상수형 찐 흥분..ㅋ,1,2025-05-13T00:35:49Z,2025-05-13T00:35:49Z,0,anger,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.4
UgwNWRTxaIBfX_wz6nd4AaABAg,0fM7TSi9nh8,main_comment,,@제드다-c2y,http://www.youtube.com/@%EC%A0%9C%EB%93%9C%EB%8B%A4-c2y,"<a href=""https://www.youtube.com/watch?v=0fM7TSi9nh8&amp;t=18"">00:18</a> 존댓말ㅋㅋㅋㅋ",12,2025-05-13T06:46:29Z,2025-05-13T06:46:29Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgyUEg_jCWLJa1gz7zJ4AaABAg,0fM7TSi9nh8,main_comment,,@PAKA_unofficial,http://www.youtube.com/@PAKA_unofficial,"<a href=""https://www.youtube.com/watch?v=0fM7TSi9nh8&amp;t=131"">2:11</a> 상수햄 ㄱㅇㅇ ㅠㅠ",0,2025-06-08T06:50:34Z,2025-06-08T06:50:34Z,0,sadness,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.3
Ugw0CgDCQ6G4UQ_CI8t4AaABAg,0fM7TSi9nh8,main_comment,,@개굴개굴두꺼비,http://www.youtube.com/@%EA%B0%9C%EA%B5%B4%EA%B0%9C%EA%B5%B4%EB%91%90%EA%BA%BC%EB%B9%84,"<a href=""https://www.youtube.com/watch?v=0fM7TSi9nh8&amp;t=35"">0:35</a> ? ㅋㅋㅋ",3,2025-05-14T09:16:19Z,2025-05-14T09:16:19Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
Ugzrn2tXBOkpbCEchkJ4AaABAg,0fM7TSi9nh8,main_comment,,@아랑-u6r,http://www.youtube.com/@%EC%95%84%EB%9E%91-u6r,둠스 때문에 구독했어요 진짜 저런거 어디서 구했데요😊,1,2025-06-08T01:29:02Z,2025-06-08T01:29:02Z,1,joy,0.85,0.01,0.01,0.01,0.85,0.01,0.01,0.1
Ugzrn2tXBOkpbCEchkJ4AaABAg.AJ5H4YbiGTiAJx7kQLJV9_,0fM7TSi9nh8,reply,Ugzrn2tXBOkpbCEchkJ4AaABAg,@방구거북이,http://www.youtube.com/@%EB%B0%A9%EA%B5%AC%EA%B1%B0%EB%B6%81%EC%9D%B4,저 로봇은 그냥 껍데기고 그 뒤에 폰으로 AI어플 돌리는거 아님요?,0,2025-06-29T08:45:45Z,2025-06-29T08:45:45Z,0,neutral,0.7,0.05,0.05,0.05,0.05,0.05,0.05,0.7
UgwX0VM-c-xMVqk_iFB4AaABAg,0fM7TSi9nh8,main_comment,,@cach-f9f,http://www.youtube.com/@cach-f9f,ㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 너무 웃기네요ㅠㅠ 저희 얼집에 있는 ai는 입력된 값만 출력해서 재미 없던데... 이런 ai면 아이들 엄청 좋아할듯하네요 ㅋㅋㅋㅋ,0,2025-05-18T18:03:04Z,2025-05-18T18:03:04Z,0,joy,0.9,0.01,0.01,0.01,0.9,0.01,0.01,0.05
UgwfBxjmZ-jz0ypvnI54AaABAg,0fM7TSi9nh8,main_comment,,@라인토,http://www.youtube.com/@%EB%9D%BC%EC%9D%B8%ED%86%A0,태이저건 ㅋㅋㅋ,11,2025-05-12T09:04:28Z,2025-05-12T09:04:28Z,0,joy,0.8,0.01,0.01,0.01,0.8,0.01,0.01,0.15
UgxXUu9YCufHdSPPfeF4AaABAg,0fM7TSi9nh8,main_comment,,@2gguyoi,http://www.youtube.com/@2gguyoi,이제 보니 로봇이 쌍뻐큐날리고있는거같아서 더 킹받네,2,2025-05-14T13:17:47Z,2025-05-14T13:17:47Z,0,anger,0.75,0.75,0.05,0.05,0.05,0.05,0.05,0.05
UgwiKXyJlxJUdEmyW0Z4AaABAg,0fM7TSi9nh8,main_comment,,@때리고사과함,http://www.youtube.com/@%EB%95%8C%EB%A6%AC%EA%B3%A0%EC%82%AC%EA%B3%BC%ED%95%A8,진짜 빵터지네 ㅋㅋ,2,2025-05-12T19:47:57Z,2025-05-12T19:47:57Z,0,joy,0.95,0.01,0.01,0.01,0.95,0.01,0.01,0.01
UgxHx_BI7puz2ACcyJN4AaABAg,0fM7TSi9nh8,main_comment,,@미필진,http://www.youtube.com/@%EB%AF%B8%ED%95%84%EC%A7%84,생방송 투데이 나오셨네 ㄷㄷ,0,2025-05-28T10:16:45Z,2025-05-28T10:16:45Z,0,surprise,0.8,0.01,0.01,0.01,0.01,0.01,0.8,0.15
Ugwg-VaGpJ80bLTvuUp4AaABAg,0fM7TSi9nh8,main_comment,,@cssofa,http://www.youtube.com/@cssofa,와 따끈해,2,2025-05-12T09:14:57Z,2025-05-12T09:14:57Z,0,joy,0.7,0.01,0.01,0.01,0.7,0.01,0.01,0.25
UgwfOUN8gmX8LwC9ZUh4AaABAg,0fM7TSi9nh8,main_comment,,@Bbouti-m4p2u,http://www.youtube.com/@Bbouti-m4p2u,ㅋㅋㅋ ai때문에 둘다 고통받는…,2,2025-05-12T12:09:55Z,2025-05-12T12:09:55Z,0,sadness,0.6,0.01,0.01,0.01,0.01,0.6,0.01,0.35
UgzhP1BVweZbZ9PWlkF4AaABAg,0fM7TSi9nh8,main_comment,,@thdtripleheadsdragon4503,http://www.youtube.com/@thdtripleheadsdragon4503,감히 AI주제에 정상수 형님께 반말을........,1,2025-05-12T12:05:40Z,2025-05-12T12:06:35Z,0,anger,0.85,0.85,0.05,0.01,0.01,0.01,0.01,0.07
UgwJTVXE3cwP9srizEl4AaABAg,0fM7TSi9nh8,main_comment,,@쿠로밍rhcskfkzn,http://www.youtube.com/@%EC%BF%A0%EB%A1%9C%EB%B0%8Drhcskfkzn,테이저건 도랏ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,2025-05-16T15:51:22Z,2025-05-16T15:51:22Z,0,joy,0.95,0.01,0.01,0.01,0.95,0.01,0.01,0.01
UgyetUR0oEvBORI31MZ4AaABAg,0fM7TSi9nh8,main_comment,,@고기먹는날,http://www.youtube.com/@%EA%B3%A0%EA%B8%B0%EB%A8%B9%EB%8A%94%EB%82%A0,졌다는말 죽어도안함 ㅋㅋㅋ,1,2025-06-02T09:41:39Z,2025-06-02T09:41:39Z,0,joy,0.92,0.01,0.01,0.01,0.92,0.01,0.01,0.03
UgwLdT0bMQjm-T5hRGZ4AaABAg,0fM7TSi9nh8,main_comment,,@twk7356,http://www.youtube.com/@twk7356,테이저건 미친ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,2025-05-14T05:35:00Z,2025-05-14T05:35:00Z,0,joy,0.94,0.01,0.01,0.01,0.94,0.01,0.01,0.01
Ugybw6xJeOoo4_M_sTF4AaABAg,0fM7TSi9nh8,main_comment,,@잼민지-q3m,http://www.youtube.com/@%EC%9E%BC%EB%AF%BC%EC%A7%80-q3m,Ai 시리즈 많이 해주세요ㅋㅋㅋ,0,2025-05-30T16:21:12Z,2025-05-30T16:21:12Z,0,joy,0.9,0.01,0.01,0.01,0.9,0.01,0.01,0.05
Ugw8qA2eCikAMhLWSqZ4AaABAg,0fM7TSi9nh8,main_comment,,@MRBROWN223,http://www.youtube.com/@MRBROWN223,아니 상수형 앞에서 테이저건 꺼내면 어케하노 ? 너 상수형한테 맞고싶어?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,2025-05-19T10:35:13Z,2025-05-19T10:35:13Z,0,joy,0.96,0.01,0.01,0.01,0.96,0.01,0.01,0.0
Ugz60FfmG6mIuRMbqOV4AaABAg,0fM7TSi9nh8,main_comment,,@a132,http://www.youtube.com/@a132,ㅋㅋㅋㅋㅋㅋ 돌았나?-&gt;나무 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-05-14T01:54:28Z,2025-05-14T01:54:28Z,0,joy,0.93,0.01,0.01,0.01,0.93,0.01,0.01,0.03
UgwM4bJhQkAXRzzsUUl4AaABAg,0fM7TSi9nh8,main_comment,,@스녀니,http://www.youtube.com/@%EC%8A%A4%EB%85%80%EB%8B%88,아예 없는 단어로 끝말잇기 하면 어때여???????? 상상초월 단어들 나올거같은뎈ㅋㅋㅋㅋ,1,2025-05-12T09:58:39Z,2025-05-12T09:58:39Z,0,joy,0.89,0.01,0.01,0.01,0.89,0.01,0.01,0.07
Ugx0mizKiXoc_WFAt5t4AaABAg,0fM7TSi9nh8,main_comment,,@nopo7109,http://www.youtube.com/@nopo7109,나이테 테이저건 웃겼다 ㅋㅋ,8,2025-05-12T09:30:28Z,2025-05-12T09:30:28Z,0,joy,0.9,0.01,0.01,0.01,0.9,0.01,0.01,0.06
UgyR8zvNnMW4zh41gLd4AaABAg,0fM7TSi9nh8,main_comment,,@아몬드땅콩,http://www.youtube.com/@%EC%95%84%EB%AA%AC%EB%93%9C%EB%95%85%EC%BD%A9,와. 5월28일 수요일 오후6시쯤? 생투에 조충현 나온닼ㅋㅋㅋㅋㅋㅋㅋ 본방 사수중,0,2025-05-28T10:22:54Z,2025-05-28T10:22:54Z,0,joy,0.95,0.01,0.01,0.01,0.95,0.01,0.01,0.01
UgzJolg0eqx_FPaDIvh4AaABAg,0fM7TSi9nh8,main_comment,,@김재덕-o9d,http://www.youtube.com/@%EA%B9%80%EC%9E%AC%EB%8D%95-o9d,둘이 당황 ㅈㄴ 타는게 개웃기넼ㅋㅋㄱㅋㄱㄱㅋㄱㅋㅋ,0,2025-05-18T16:37:16Z,2025-05-18T16:37:16Z,0,joy,0.97,0.01,0.01,0.01,0.97,0.01,0.01,0.0
UgyWVDXgTQV66TquQc94AaABAg,0fM7TSi9nh8,main_comment,,@ykh-k9f,http://www.youtube.com/@ykh-k9f,이정도면 저거 AI 불량 아니냐,2,2025-05-12T09:53:50Z,2025-05-12T09:53:50Z,0,anger,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.3
UgyPek5Vb1AA_dZ9LOp4AaABAg,0fM7TSi9nh8,main_comment,,@aceua,http://www.youtube.com/@aceua,테이저건 ㅅㅂ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5,2025-05-12T10:26:32Z,2025-05-12T10:26:32Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgyRkZ-cadXfGjDzGTp4AaABAg,0fM7TSi9nh8,main_comment,,@VSurvivors,http://www.youtube.com/@VSurvivors,이거 따로 학습시켜야됨 나도 해봤는데 그냥 없는단어 말하지말고 니가 진거니까 패배했다고 인정해 라고 학습시켜놓으면 그다음부터는 헛소리안하고 패배인정함,0,2025-05-12T20:19:50Z,2025-05-12T20:19:50Z,0,neutral,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6
UgwrowDcPcR9GiSe_kl4AaABAg,0fM7TSi9nh8,main_comment,,@정규김,http://www.youtube.com/@%EC%A0%95%EA%B7%9C%EA%B9%80,레전드,0,2025-05-24T13:25:55Z,2025-05-24T13:25:55Z,0,joy,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.2
UgyJy7IMKvvVxFmb-Jd4AaABAg,0fM7TSi9nh8,main_comment,,@콩두부-n9c,http://www.youtube.com/@%EC%BD%A9%EB%91%90%EB%B6%80-n9c,상수야. 살아 있었구나. 반갑다.,0,2025-05-12T13:39:21Z,2025-05-12T13:39:21Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
UgzjKYh2L9MWnfMuZz94AaABAg,0fM7TSi9nh8,main_comment,,@햇살-n9d5e,http://www.youtube.com/@%ED%96%87%EC%82%B4-n9d5e,걀질 😂😂😂😂 걀흰자 😅 제가 지어냈어요 ㅋㅋㅋ,2,2025-05-12T09:56:57Z,2025-05-12T09:56:57Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgzxrdIfsvouqKn1sQV4AaABAg,0fM7TSi9nh8,main_comment,,@밥사람머글,http://www.youtube.com/@%EB%B0%A5%EC%82%AC%EB%9E%8C%EB%A8%B8%EA%B8%80,오른쪽 민머리분이 AI인거죠?,1,2025-05-12T12:31:38Z,2025-05-12T12:31:38Z,0,neutral,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7
