comment_id,video_id,comment_type,parent_id,author_name,author_channel_url,comment_text,like_count,published_at,updated_at,reply_count,primary_emotion,confidence,anger_score,disgust_score,fear_score,joy_score,sadness_score,surprise_score,neutral_score
Ugw7N1nrtSz7jVIEB7h4AaABAg,slqOHZwf-wA,main_comment,,@헤헷-티슈,http://www.youtube.com/@%ED%97%A4%ED%97%B7-%ED%8B%B0%EC%8A%88,챗지피티 넘웃곀ㅋㅋ❤근데 마이린오빠 목소리 왜캐 변성기와써!❤❤❤❤❤,3,2025-05-25T05:38:54Z,2025-05-25T05:38:54Z,0,joy,0.85,0.0,0.0,0.0,0.75,0.0,0.0,0.25
UgzHfS5kaXtlnbM9E194AaABAg,slqOHZwf-wA,main_comment,,@それは不思議です,http://www.youtube.com/@%E3%81%9D%E3%82%8C%E3%81%AF%E4%B8%8D%E6%80%9D%E8%AD%B0%E3%81%A7%E3%81%99,마이린님 벌써 20세라니...<br>놀라부네용..,9,2025-05-03T07:07:49Z,2025-05-03T07:07:49Z,1,surprise,0.8,0.0,0.0,0.0,0.0,0.0,0.7,0.3
UgzHfS5kaXtlnbM9E194AaABAg.AHeBEGWi-ELAIQdPwoC8Os,slqOHZwf-wA,reply,UgzHfS5kaXtlnbM9E194AaABAg,@눈설-v5l,http://www.youtube.com/@%EB%88%88%EC%84%A4-v5l,긍까요…,0,2025-05-22T12:05:36Z,2025-05-22T12:05:36Z,0,neutral,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UgytORpxhuxSZ-OmbpV4AaABAg,slqOHZwf-wA,main_comment,,@주가윤-p6r9b,http://www.youtube.com/@%EC%A3%BC%EA%B0%80%EC%9C%A4-p6r9b,마이린 어릴때 봤는데 진짜 넘 많이 컸다.연세대 넘 대단하다❤❤❤🎉,0,2025-08-05T04:06:24Z,2025-08-05T04:06:34Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Ugzj5mHhTgnx6PwIN8h4AaABAg,slqOHZwf-wA,main_comment,,@포도-알,http://www.youtube.com/@%ED%8F%AC%EB%8F%84-%EC%95%8C,목소리 걸걸한거 진짜 내스타일이다..❤,0,2025-06-30T11:31:25Z,2025-06-30T11:31:25Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
Ugyq1HdIl_2LCr58euF4AaABAg,slqOHZwf-wA,main_comment,,@jsysy0128,http://www.youtube.com/@jsysy0128,와 린이오빠 넘 오랜만이네요❤️❤️<br>다음에는 린이 오빠 엄마(마이맘님)어때요??,9,2025-04-26T03:43:17Z,2025-07-12T03:51:40Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgxjzYyfqjkkBM763jh4AaABAg,slqOHZwf-wA,main_comment,,@LOVE-k3c5e,http://www.youtube.com/@LOVE-k3c5e,린이 오빠 진짜 목소리 완전 어른 됐다ㄷㄷ <br>이제 몇살이지? 18살?19살?,19,2025-04-26T05:05:50Z,2025-04-26T05:05:50Z,5,surprise,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.25
UgxjzYyfqjkkBM763jh4AaABAg.AHMwhhxxF3LAHMwzcRzgMC,slqOHZwf-wA,reply,UgxjzYyfqjkkBM763jh4AaABAg,@스마일-t8d,http://www.youtube.com/@%EC%8A%A4%EB%A7%88%EC%9D%BC-t8d,20살이여,3,2025-04-26T05:08:16Z,2025-04-26T05:08:16Z,0,neutral,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UgxjzYyfqjkkBM763jh4AaABAg.AHMwhhxxF3LAHNfVBHdYJG,slqOHZwf-wA,reply,UgxjzYyfqjkkBM763jh4AaABAg,@청혜_13,http://www.youtube.com/@%EC%B2%AD%ED%98%9C_13,에초에 연대 갔다고 했음,1,2025-04-26T11:54:40Z,2025-04-26T11:54:40Z,0,neutral,0.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UgxjzYyfqjkkBM763jh4AaABAg.AHMwhhxxF3LAHQQtdIJhgG,slqOHZwf-wA,reply,UgxjzYyfqjkkBM763jh4AaABAg,@백민아-h7m,http://www.youtube.com/@%EB%B0%B1%EB%AF%BC%EC%95%84-h7m,20살이여,0,2025-04-27T13:36:04Z,2025-04-27T13:36:04Z,0,neutral,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UgxjzYyfqjkkBM763jh4AaABAg.AHMwhhxxF3LAHgaKnWoW5t,slqOHZwf-wA,reply,UgxjzYyfqjkkBM763jh4AaABAg,@LOVE-k3c5e,http://www.youtube.com/@LOVE-k3c5e,와 벌써 20살 ㄷㄷ 감사합니다❤,1,2025-05-04T05:34:22Z,2025-05-04T05:34:22Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgxjzYyfqjkkBM763jh4AaABAg.AHMwhhxxF3LALiC9aE7t3z,slqOHZwf-wA,reply,UgxjzYyfqjkkBM763jh4AaABAg,@kuromi_00715,http://www.youtube.com/@kuromi_00715,마이린은 현재 만 19 한국나이 20이에요,0,2025-08-12T06:38:27Z,2025-08-12T06:38:27Z,0,neutral,0.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UgwvhbLG7FyF9WruqW54AaABAg,slqOHZwf-wA,main_comment,,@김정훈-j4u1r,http://www.youtube.com/@%EA%B9%80%EC%A0%95%ED%9B%88-j4u1r,챗지피처럼 비아냥 거리면서 똑같이 말해 주세요.❤,10,2025-04-26T04:25:29Z,2025-04-26T04:25:29Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
UgwzY11MVe7CSRUc-L54AaABAg,slqOHZwf-wA,main_comment,,@구리구리-d4n,http://www.youtube.com/@%EA%B5%AC%EB%A6%AC%EA%B5%AC%EB%A6%AC-d4n,마이린이...저렇게 많이 컷다니....대박이다<br>변성기오니... 더 멋졋부려🤭😏😏,0,2025-05-31T03:53:03Z,2025-05-31T03:53:03Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.1,0.0
UgzSIdTT3tpdBAzhP5B4AaABAg,slqOHZwf-wA,main_comment,,@이정열-f1z,http://www.youtube.com/@%EC%9D%B4%EC%A0%95%EC%97%B4-f1z,마이린 오빠 많이 컸네요!❤,6,2025-04-27T02:17:12Z,2025-04-27T02:17:12Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.1,0.0
UgzIFXZW6EyRYoVCmfp4AaABAg,slqOHZwf-wA,main_comment,,@porscheag8112,http://www.youtube.com/@porscheag8112,챗 지피티가아흐 진정해 라고할때 겁나웃김여❤,2,2025-04-26T11:35:30Z,2025-04-26T11:35:30Z,0,joy,0.8,0.0,0.0,0.0,0.8,0.0,0.2,0.0
UgwMSYoydyDlabcrhLB4AaABAg,slqOHZwf-wA,main_comment,,@Kwon-n2g,http://www.youtube.com/@Kwon-n2g,마이린 목소리 짱조아..🤤,0,2025-06-18T14:11:01Z,2025-06-18T14:11:01Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.1,0.0
UgwhcC_FfqpWc49Ee0p4AaABAg,slqOHZwf-wA,main_comment,,@츄러슈_겨론자_아콩,http://www.youtube.com/@%EC%B8%84%EB%9F%AC%EC%8A%88_%EA%B2%A8%EB%A1%A0%EC%9E%90_%EC%95%84%EC%BD%A9,뚜지 처음에 너무 기엽따앙..❤,0,2025-08-26T09:13:13Z,2025-08-26T09:13:13Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.1,0.05
UgyjXlD6ktOKSBNJGaB4AaABAg,slqOHZwf-wA,main_comment,,@Noodles-x7h,http://www.youtube.com/@Noodles-x7h,오빠 왜 더 잘생겼고 목소리가 더 잘생림!,3,2025-04-28T13:33:05Z,2025-04-28T13:33:05Z,0,joy,0.8,0.0,0.0,0.0,0.8,0.0,0.2,0.0
UgxiQbKYqjjcvc7Coy94AaABAg,slqOHZwf-wA,main_comment,,@지안-9k,http://www.youtube.com/@%EC%A7%80%EC%95%88-9k,린이 오빠 목소리 말투 짱👍👍👍👍👍👍👍👍👍👍😊,0,2025-06-17T11:50:09Z,2025-06-17T11:50:09Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.1,0.0
Ugz6aLYpffjzrUfbQWl4AaABAg,slqOHZwf-wA,main_comment,,@jinseo-s2c3e,http://www.youtube.com/@jinseo-s2c3e,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 와 마이린오빠 목소리 너무좋다아,0,2025-05-04T00:11:19Z,2025-05-04T00:11:19Z,0,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.05,0.0
UgyoxwlI1Xxs2LW_Bxp4AaABAg,slqOHZwf-wA,main_comment,,@옆집수르-0429,http://www.youtube.com/@%EC%98%86%EC%A7%91%EC%88%98%EB%A5%B4-0429,ㅋㅋㅋ마이린님까지..😂❤,1,2025-04-26T11:24:02Z,2025-04-26T11:24:02Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.1,0.0
UgyN3NA90368r-dTFFt4AaABAg,slqOHZwf-wA,main_comment,,@김나윤-s8e,http://www.youtube.com/@%EA%B9%80%EB%82%98%EC%9C%A4-s8e,오 목소리 짱 좋누😮😮,2,2025-04-29T11:01:22Z,2025-04-29T11:01:22Z,0,surprise,0.85,0.0,0.0,0.0,0.1,0.0,0.85,0.05
Ugz9QTIPNwZQwRjB6J94AaABAg,slqOHZwf-wA,main_comment,,@주가윤-p6r9b,http://www.youtube.com/@%EC%A3%BC%EA%B0%80%EC%9C%A4-p6r9b,뚜아뚜지는 이런 오빠랑 아이돌 언니 있어서 좋겠다.😢❤❤❤🎉🎉,0,2025-08-05T04:07:10Z,2025-08-05T04:07:10Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.05,0.0,0.05
UgzuC2AuEwgV5eyvmk94AaABAg,slqOHZwf-wA,main_comment,,@단짝리우,http://www.youtube.com/@%EB%8B%A8%EC%A7%9D%EB%A6%AC%EC%9A%B0,마이맘&amp;마이대디❤❤❤ 해주세요!!! 왠지 웃길것 같은딥....❤❤❤❤😂😂😢😮😮🎉🎉😅😅🎉😊❤❤❤😊,5,2025-04-26T04:34:30Z,2025-04-26T04:34:30Z,0,joy,0.8,0.0,0.0,0.0,0.8,0.1,0.1,0.0
UgzH_Ct-ye9-Aq1EeRl4AaABAg,slqOHZwf-wA,main_comment,,@혬-s6s,http://www.youtube.com/@%ED%98%AC-s6s,눈 커지는거 뭔데 ㅋㅋ😂,0,2025-05-15T10:33:46Z,2025-05-15T10:33:46Z,0,joy,0.75,0.0,0.0,0.0,0.75,0.0,0.1,0.15
UgwKKCr49JXb61aYMMR4AaABAg,slqOHZwf-wA,main_comment,,@꼬질이강쥐,http://www.youtube.com/@%EA%BC%AC%EC%A7%88%EC%9D%B4%EA%B0%95%EC%A5%90,헐 어렸을때부터 마이린 오빠 봤는데 스무살이라고요!!!… 헐ㄹ,1,2025-05-19T02:48:12Z,2025-05-19T02:48:12Z,0,surprise,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3
UgwSyvYUK4WpjyeIU5B4AaABAg,slqOHZwf-wA,main_comment,,@이츄쨩,http://www.youtube.com/@%EC%9D%B4%EC%B8%84%EC%A8%A9,어렸을 때 부터 마이린 봤는데 왜 이러게 성숙해졌어ㅜㅜ,0,2025-05-07T12:19:24Z,2025-05-07T12:19:24Z,0,sadness,0.85,0.0,0.0,0.0,0.0,0.85,0.0,0.15
UgxHBXgwf129u4Idcot4AaABAg,slqOHZwf-wA,main_comment,,@하양너구리,http://www.youtube.com/@%ED%95%98%EC%96%91%EB%84%88%EA%B5%AC%EB%A6%AC,린이 잘생겼다❤,3,2025-04-26T06:29:08Z,2025-04-26T06:29:08Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgyfeBsEdOmJc_uL1Il4AaABAg,slqOHZwf-wA,main_comment,,@찐귤입니다,http://www.youtube.com/@%EC%B0%90%EA%B7%A4%EC%9E%85%EB%8B%88%EB%8B%A4,와 어릴때 한 여섯 살 때 본 마이린 오빠가 이렇게 컸다 ㄷㄷ<br>난 11살인데 ㄷㄷ,0,2025-07-05T09:28:55Z,2025-07-05T09:28:55Z,0,surprise,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2
Ugw96qiDOTB2KBuzTER4AaABAg,slqOHZwf-wA,main_comment,,@메미_사랑하는_메이,http://www.youtube.com/@%EB%A9%94%EB%AF%B8_%EC%82%AC%EB%9E%91%ED%95%98%EB%8A%94_%EB%A9%94%EC%9D%B4,리니오빠 목소리가아😢ㅜㅜㅜㅜ 변성기 온건가봐아😢😢 내가 알던 쌍둥이 오빠 모습으로 돌려내애😢😢😢😢😢😢,0,2025-04-29T10:43:33Z,2025-04-29T10:43:33Z,0,sadness,0.9,0.0,0.0,0.0,0.0,0.9,0.0,0.1
UgxBrjGkumorJgw_LB94AaABAg,slqOHZwf-wA,main_comment,,@호떡-123,http://www.youtube.com/@%ED%98%B8%EB%96%A1-123,마이린오빠까지 대단하국,3,2025-04-26T10:57:47Z,2025-04-26T10:57:47Z,0,joy,0.8,0.0,0.0,0.0,0.8,0.0,0.1,0.1
UgxFcypqEKKRXRjJujB4AaABAg,slqOHZwf-wA,main_comment,,@리아라구요,http://www.youtube.com/@%EB%A6%AC%EC%95%84%EB%9D%BC%EA%B5%AC%EC%9A%94,린 오빠 진짜 잘생겼다..,0,2025-08-07T12:47:11Z,2025-08-07T12:47:11Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
Ugx5Y2rHRtLBK3XxdFd4AaABAg,slqOHZwf-wA,main_comment,,@딸기우유-v4f3o,http://www.youtube.com/@%EB%94%B8%EA%B8%B0%EC%9A%B0%EC%9C%A0-v4f3o,아닠ㅋㅋ왜계속 아흐 이러는거얔ㅋㅋ,0,2025-04-26T22:52:35Z,2025-04-26T22:52:35Z,0,joy,0.85,0.0,0.0,0.0,0.85,0.0,0.0,0.15
Ugw4a5UjzuCzL5uL5jp4AaABAg,slqOHZwf-wA,main_comment,,@yeon9017,http://www.youtube.com/@yeon9017,"마이린님나타니까,너무좋은데요😂😂😂",2,2025-04-26T05:13:54Z,2025-04-26T05:13:54Z,0,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
UgyNR5S3KGNDbauiyF54AaABAg,slqOHZwf-wA,main_comment,,@yyyyyyuny,http://www.youtube.com/@yyyyyyuny,벌써 마이린오빠가 연대구나....... 목소리 대박 멋지답,0,2025-05-03T04:23:46Z,2025-05-03T04:23:46Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
UgzPXjoRWZDljNMnxmV4AaABAg,slqOHZwf-wA,main_comment,,@바나나우유-e3u,http://www.youtube.com/@%EB%B0%94%EB%82%98%EB%82%98%EC%9A%B0%EC%9C%A0-e3u,이거볼마다넘 웃기다ㅋㅋ❤❤❤❤❤,1,2025-04-26T07:09:10Z,2025-04-26T07:09:10Z,0,joy,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.05
Ugyhv4Hgi9nCKlQU3P14AaABAg,slqOHZwf-wA,main_comment,,@Hfsdfgg,http://www.youtube.com/@Hfsdfgg,뚜지 처음에 마이린오빠 데려왔다는거 너무 귀여움ㅋㅋㅋㅋㅋ,10,2025-04-26T04:27:14Z,2025-04-26T04:27:14Z,0,joy,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.1
