comment_id,video_id,comment_type,parent_id,author_name,author_channel_url,comment_text,like_count,published_at,updated_at,reply_count
UgwEZw4efi4YNyv5zrd4AaABAg.AHitpOVg242AHjQwI6N-TI,DyGo3j9RTMo,reply,UgwEZw4efi4YNyv5zrd4AaABAg,@shikshik2,http://www.youtube.com/@shikshik2,연기라도 저렇게 하다 보면 혈압 문제 생길거같음,3,2025-05-05T08:01:14Z,2025-05-05T08:01:14Z,0
UgwEZw4efi4YNyv5zrd4AaABAg.AHitpOVg242AHji0OcdGh-,DyGo3j9RTMo,reply,UgwEZw4efi4YNyv5zrd4AaABAg,@user-yeontae-kim,http://www.youtube.com/@user-yeontae-kim,내가 혈압 올라가네요...ㅋ,1,2025-05-05T10:39:13Z,2025-05-05T10:39:13Z,0
Ugy1Ck0Q4U77EG_cPNd4AaABAg,DyGo3j9RTMo,main_comment,,@seyoungpark9897,http://www.youtube.com/@seyoungpark9897,미래에서 왔습니다…터미네이터의 시발점이 여기였군요 역사적인 순간입니다,174,2025-05-05T08:10:39Z,2025-05-05T08:10:39Z,0
UgzMTkEIoFDbRavkI6t4AaABAg,DyGo3j9RTMo,main_comment,,@rawche2163,http://www.youtube.com/@rawche2163,역사책에 ai에게 죽은 최초의 인물로 남는게 목표는 아니시죠?,477,2025-05-05T03:57:38Z,2025-05-05T03:57:38Z,12
UgzMTkEIoFDbRavkI6t4AaABAg.AHj-3AaD_UhAHj00TkscT0,DyGo3j9RTMo,reply,UgzMTkEIoFDbRavkI6t4AaABAg,@쏘스-y7g,http://www.youtube.com/@%EC%8F%98%EC%8A%A4-y7g,ㅋㅋㅋㅋㅋㅋㅋ,3,2025-05-05T04:06:01Z,2025-05-05T04:06:01Z,0
UgzMTkEIoFDbRavkI6t4AaABAg.AHj-3AaD_UhAHj3sj4H1lO,DyGo3j9RTMo,reply,UgzMTkEIoFDbRavkI6t4AaABAg,@nacoco0730,http://www.youtube.com/@nacoco0730,두번째 르네상스다,3,2025-05-05T04:39:46Z,2025-05-05T04:39:46Z,0
UgzMTkEIoFDbRavkI6t4AaABAg.AHj-3AaD_UhAHj7VDZ4v-r,DyGo3j9RTMo,reply,UgzMTkEIoFDbRavkI6t4AaABAg,@르아다,http://www.youtube.com/@%EB%A5%B4%EC%95%84%EB%8B%A4,아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,2025-05-05T05:11:22Z,2025-05-05T05:11:22Z,0
UgzMTkEIoFDbRavkI6t4AaABAg.AHj-3AaD_UhAHjBkGj9tUc,DyGo3j9RTMo,reply,UgzMTkEIoFDbRavkI6t4AaABAg,@iyes3990,http://www.youtube.com/@iyes3990,진심 조만간 가능할거 같기도한데...,3,2025-05-05T05:48:31Z,2025-05-05T05:48:31Z,0
UgzMTkEIoFDbRavkI6t4AaABAg.AHj-3AaD_UhAHjMrASi-3h,DyGo3j9RTMo,reply,UgzMTkEIoFDbRavkI6t4AaABAg,@morapid8215,http://www.youtube.com/@morapid8215,복수로 죽는게 아니라 고혈압으로 죽음 사람,1,2025-05-05T07:25:35Z,2025-05-05T07:25:35Z,0
UgwJXVmPJnrg8D5rqGd4AaABAg,DyGo3j9RTMo,main_comment,,@감자_hu.k,http://www.youtube.com/@%EA%B0%90%EC%9E%90_hu.k,하ㅏㅏ 존나 웃기네<br>새벽에 이어폰 끼고 보고 있는데 존나 웃겨서 눈물 흘리면서 소리없이 30분 가량 웃었네 😂😂😂,67,2025-05-05T15:53:34Z,2025-05-05T15:53:34Z,0
Ugx0frJx823t1G1sndJ4AaABAg,DyGo3j9RTMo,main_comment,,@helmwanita,http://www.youtube.com/@helmwanita,500편 해주세요 하루에 하나씩 2년 동안 볼께요,59,2025-05-05T08:06:39Z,2025-05-05T08:06:39Z,3
Ugx0frJx823t1G1sndJ4AaABAg.AHjRZ1ZnLDtAHw61YTyiWk,DyGo3j9RTMo,reply,Ugx0frJx823t1G1sndJ4AaABAg,@user-fd4lk3wh3s,http://www.youtube.com/@user-fd4lk3wh3s,어떻게 500편을 2년동안 봐,1,2025-05-10T06:08:43Z,2025-05-10T06:08:43Z,0
Ugx0frJx823t1G1sndJ4AaABAg.AHjRZ1ZnLDtAHwjjv4NK0D,DyGo3j9RTMo,reply,Ugx0frJx823t1G1sndJ4AaABAg,@로충로충,http://www.youtube.com/@%EB%A1%9C%EC%B6%A9%EB%A1%9C%EC%B6%A9,@@user-fd4lk3wh3s 쉬는날도 있어야지,0,2025-05-10T12:04:26Z,2025-05-10T12:04:26Z,0
Ugx0frJx823t1G1sndJ4AaABAg.AHjRZ1ZnLDtAI8KEmDj5hB,DyGo3j9RTMo,reply,Ugx0frJx823t1G1sndJ4AaABAg,@하루_cutecat,http://www.youtube.com/@%ED%95%98%EB%A3%A8_cutecat,@@user-fd4lk3wh3s하루에 하나씩이면 다보고도 남지 빠가야 ㅋㅋㅋ,0,2025-05-15T09:22:59Z,2025-05-15T09:22:59Z,0
Ugx0D4ysxpEFXstwvP94AaABAg,DyGo3j9RTMo,main_comment,,@침투ver양서준-f1c,http://www.youtube.com/@%EC%B9%A8%ED%88%ACver%EC%96%91%EC%84%9C%EC%A4%80-f1c,읓 알겠어❤,47,2025-05-05T03:10:27Z,2025-05-05T03:10:27Z,0
UgxfqajYwPo3aPX-GJ14AaABAg,DyGo3j9RTMo,main_comment,,@네모세모-d5f,http://www.youtube.com/@%EB%84%A4%EB%AA%A8%EC%84%B8%EB%AA%A8-d5f,응 알겠어~❤,59,2025-05-05T03:23:54Z,2025-05-05T03:23:54Z,0
UgytP4s38zXxm0rvzlZ4AaABAg,DyGo3j9RTMo,main_comment,,@orkanaoyng,http://www.youtube.com/@orkanaoyng,이름표로 둠스데이 붙여놓은 거 개 귀엽네ㅋㅋㅋ,156,2025-05-05T03:28:04Z,2025-05-05T03:28:04Z,8
UgytP4s38zXxm0rvzlZ4AaABAg.AHiwfZCdwJcAHiz5IMrKbQ,DyGo3j9RTMo,reply,UgytP4s38zXxm0rvzlZ4AaABAg,@안녕안녕-e1c,http://www.youtube.com/@%EC%95%88%EB%85%95%EC%95%88%EB%85%95-e1c,둠스데이가 무슨 뜻 인가요?,0,2025-05-05T03:49:11Z,2025-05-05T03:49:11Z,0
UgytP4s38zXxm0rvzlZ4AaABAg.AHiwfZCdwJcAHizA6_Zg3F,DyGo3j9RTMo,reply,UgytP4s38zXxm0rvzlZ4AaABAg,@H-w6s,http://www.youtube.com/@H-w6s,둠스데이식스입니다,18,2025-05-05T03:49:51Z,2025-05-05T03:49:51Z,0
UgytP4s38zXxm0rvzlZ4AaABAg.AHiwfZCdwJcAHizKHBPvrQ,DyGo3j9RTMo,reply,UgytP4s38zXxm0rvzlZ4AaABAg,@seolah_08,http://www.youtube.com/@seolah_08,@@안녕안녕-e1c로봇한테 지어준 이름이라서 탁히 별말 없어요오,0,2025-05-05T03:51:14Z,2025-05-05T03:51:14Z,0
UgytP4s38zXxm0rvzlZ4AaABAg.AHiwfZCdwJcAHj0XtfFAFo,DyGo3j9RTMo,reply,UgytP4s38zXxm0rvzlZ4AaABAg,@그린-p1l,http://www.youtube.com/@%EA%B7%B8%EB%A6%B0-p1l,마지막 둠스둠스ㅜ엿는데 ㅋㅋㅋ,8,2025-05-05T04:10:34Z,2025-05-05T04:10:34Z,0
UgytP4s38zXxm0rvzlZ4AaABAg.AHiwfZCdwJcAHj3W7PWpls,DyGo3j9RTMo,reply,UgytP4s38zXxm0rvzlZ4AaABAg,@배정훈-x5w,http://www.youtube.com/@%EB%B0%B0%EC%A0%95%ED%9B%88-x5w,@@안녕안녕-e1c 종말의날,0,2025-05-05T04:36:33Z,2025-05-05T04:36:33Z,0
UgxBtoh48EnlSZaZT394AaABAg,DyGo3j9RTMo,main_comment,,@세아랑세윤이아빠,http://www.youtube.com/@%EC%84%B8%EC%95%84%EB%9E%91%EC%84%B8%EC%9C%A4%EC%9D%B4%EC%95%84%EB%B9%A0,마치 회사 사람들과 이야기하는 느낌이네. 알겠다면서 다른대답함,37,2025-05-05T03:05:44Z,2025-05-05T03:05:44Z,0
UgzGTGfCepTkdqQgJlJ4AaABAg,DyGo3j9RTMo,main_comment,,@oh-no-man,http://www.youtube.com/@oh-no-man,아진짜 졸라웃기네 미치겠넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,66,2025-05-05T03:44:54Z,2025-05-05T03:44:54Z,1
UgzGTGfCepTkdqQgJlJ4AaABAg.AHiyasDjJ_9AHjxhEN-sVE,DyGo3j9RTMo,reply,UgzGTGfCepTkdqQgJlJ4AaABAg,@강은실-u5u,http://www.youtube.com/@%EA%B0%95%EC%9D%80%EC%8B%A4-u5u,인정,0,2025-05-05T12:56:16Z,2025-05-05T12:56:16Z,0
UgyW_iXuvCtWGV5ptXN4AaABAg,DyGo3j9RTMo,main_comment,,@율정-p8r,http://www.youtube.com/@%EC%9C%A8%EC%A0%95-p8r,응 알겠어 하는게 ㅈㄴ 짜증나네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3,2025-06-02T10:30:36Z,2025-06-02T10:30:36Z,0
Ugxfr4DEBqyYmT1nipV4AaABAg,DyGo3j9RTMo,main_comment,,@운영자-x1k,http://www.youtube.com/@%EC%9A%B4%EC%98%81%EC%9E%90-x1k,그래 알겠어 ❤,25,2025-05-05T03:14:12Z,2025-05-05T03:14:12Z,0
UgyGW7XTp-Gj69l2w4F4AaABAg,DyGo3j9RTMo,main_comment,,@elonmusk590,http://www.youtube.com/@elonmusk590,Ai는 이 일을 기억할것입니다,18,2025-05-05T05:31:12Z,2025-05-05T05:31:12Z,0
UgyKIw3eG931D9_gOzJ4AaABAg,DyGo3j9RTMo,main_comment,,@눈물인생-z8b,http://www.youtube.com/@%EB%88%88%EB%AC%BC%EC%9D%B8%EC%83%9D-z8b,충현이행님 혈압약드셔야겠어요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 너무 찐이여서 개 웃었습니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3,2025-05-05T09:15:28Z,2025-05-05T09:15:28Z,0
Ugy0dBSDqmium-J8DMB4AaABAg,DyGo3j9RTMo,main_comment,,@gitisks14,http://www.youtube.com/@gitisks14,하루 2개씩 올려주세요...,121,2025-05-05T03:07:32Z,2025-05-05T03:07:32Z,12
Ugy0dBSDqmium-J8DMB4AaABAg.AHiuKBciq1hAHixhK8jtd0,DyGo3j9RTMo,reply,Ugy0dBSDqmium-J8DMB4AaABAg,@조충현-CCH,http://www.youtube.com/@%EC%A1%B0%EC%B6%A9%ED%98%84-CCH,응 알겠어~,95,2025-05-05T03:37:03Z,2025-05-05T03:37:03Z,0
Ugy0dBSDqmium-J8DMB4AaABAg.AHiuKBciq1hAHixrTFNLAY,DyGo3j9RTMo,reply,Ugy0dBSDqmium-J8DMB4AaABAg,@링규사랑해링규좋아,http://www.youtube.com/@%EB%A7%81%EA%B7%9C%EC%82%AC%EB%9E%91%ED%95%B4%EB%A7%81%EA%B7%9C%EC%A2%8B%EC%95%84,앙마다,3,2025-05-05T03:38:26Z,2025-05-05T03:38:26Z,0
Ugy0dBSDqmium-J8DMB4AaABAg.AHiuKBciq1hAHiyRecye_h,DyGo3j9RTMo,reply,Ugy0dBSDqmium-J8DMB4AaABAg,@gitisks14,http://www.youtube.com/@gitisks14,​@@조충현-CCH 응 알겠어 하지말라고ㅡㅡ,11,2025-05-05T03:43:30Z,2025-05-05T03:43:30Z,0
Ugy0dBSDqmium-J8DMB4AaABAg.AHiuKBciq1hAHizLtzLokB,DyGo3j9RTMo,reply,Ugy0dBSDqmium-J8DMB4AaABAg,@호냥이_0422,http://www.youtube.com/@%ED%98%B8%EB%83%A5%EC%9D%B4_0422,​@@조충현-CCH 치읓!! 치읓!!,2,2025-05-05T03:51:28Z,2025-05-05T03:51:28Z,0
Ugy0dBSDqmium-J8DMB4AaABAg.AHiuKBciq1hAHj55qPeQBF,DyGo3j9RTMo,reply,Ugy0dBSDqmium-J8DMB4AaABAg,@전체이용가-all,http://www.youtube.com/@%EC%A0%84%EC%B2%B4%EC%9D%B4%EC%9A%A9%EA%B0%80-all,​@@호냥이_0422 응으로 시작하겠습니다 응가 이젠  니차레야,0,2025-05-05T04:50:26Z,2025-05-05T04:50:26Z,0
Ugw3yPTLVJCH4ufKNQR4AaABAg,DyGo3j9RTMo,main_comment,,@Svrhappy,http://www.youtube.com/@Svrhappy,아닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ<br>떡볶이 먹고 있는데 물도 같이 마시고<br>있어서 진짜 웃으면서 뱉을 뻔했잖아요<br>ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-05-23T12:44:23Z,2025-05-23T12:44:23Z,0
UgzG6DX2pBDHy1f7J1Z4AaABAg,DyGo3j9RTMo,main_comment,,@user-fe4wm6sw1f,http://www.youtube.com/@user-fe4wm6sw1f,저 ai 몸에 둠스데이라고 적어둔거 개 기엽넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3,2025-05-05T15:45:39Z,2025-05-05T15:45:39Z,0
UgyZK0QxTRGghgylUvR4AaABAg,DyGo3j9RTMo,main_comment,,@오디오-m7w,http://www.youtube.com/@%EC%98%A4%EB%94%94%EC%98%A4-m7w,근데 진짜 저런 ai 버젼이 따로있나요??? 눈치없는 사가지없는 귀찮아하는 ㅋㅋㅋㅋㅋㅋㅋ 나도 한번 혈압약 먹어보고싶네 ㅋㅋㅋㅋㅋ,24,2025-05-05T03:39:49Z,2025-05-05T03:39:49Z,3
UgyZK0QxTRGghgylUvR4AaABAg.AHiy0cmoq3nAHiyLHF587O,DyGo3j9RTMo,reply,UgyZK0QxTRGghgylUvR4AaABAg,@김세균-p4k,http://www.youtube.com/@%EA%B9%80%EC%84%B8%EA%B7%A0-p4k,프롬프터 학습 저렇게 입력 해놓은듯,2,2025-05-05T03:42:38Z,2025-05-05T03:42:38Z,0
UgyZK0QxTRGghgylUvR4AaABAg.AHiy0cmoq3nAHj3p-Z899J,DyGo3j9RTMo,reply,UgyZK0QxTRGghgylUvR4AaABAg,@덩시리이,http://www.youtube.com/@%EB%8D%A9%EC%8B%9C%EB%A6%AC%EC%9D%B4,​@@김세균-p4k 아뇨 먼데이라고 gpt 라이브러리 버전 따로 있어요 싸가지없는 버젼이에요,0,2025-05-05T04:39:16Z,2025-05-05T04:39:16Z,0
UgyZK0QxTRGghgylUvR4AaABAg.AHiy0cmoq3nAHj4HpIvef-,DyGo3j9RTMo,reply,UgyZK0QxTRGghgylUvR4AaABAg,@엑스컴어렵다,http://www.youtube.com/@%EC%97%91%EC%8A%A4%EC%BB%B4%EC%96%B4%EB%A0%B5%EB%8B%A4,저 AI 라이브러리 특임 ㅋㅋㅋ<br>의도적으로 부정적이고 힘빠지는 대화 유형을 설정해놓음,0,2025-05-05T04:43:20Z,2025-05-05T04:43:20Z,0
UgxAbzC9KGkp261EwLt4AaABAg,DyGo3j9RTMo,main_comment,,@KOREA_WINNER,http://www.youtube.com/@KOREA_WINNER,이분 돌아가셨습니다.,4,2025-05-05T09:08:23Z,2025-05-05T09:08:23Z,0
UgzfEnQ8keFlfB2rbBB4AaABAg,DyGo3j9RTMo,main_comment,,@김규현-o1v,http://www.youtube.com/@%EA%B9%80%EA%B7%9C%ED%98%84-o1v,응 알겠어~ 말투가 개웃기네ㅋㅋㅋㅋㅋ,1,2025-05-20T06:53:56Z,2025-05-20T06:53:56Z,0
UgyYMFN4GDgs5UL06Op4AaABAg,DyGo3j9RTMo,main_comment,,@CanTomMan,http://www.youtube.com/@CanTomMan,결국 둠스데이로 정하셨네ㅋㅋ,7,2025-05-05T03:41:21Z,2025-05-05T03:41:29Z,0
Ugwz00JNFO6r2XTqy9l4AaABAg,DyGo3j9RTMo,main_comment,,@user-gb2mm9hg2j,http://www.youtube.com/@user-gb2mm9hg2j,😂아 못살겠어요.<br>이제는안웃길줄.😂😂😂😂😂😂,0,2025-05-13T16:25:33Z,2025-05-13T16:25:33Z,0
Ugwn2lQFlkcSnKtfhKd4AaABAg,DyGo3j9RTMo,main_comment,,@missmiss-fr4xg,http://www.youtube.com/@missmiss-fr4xg,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 미쳤어 😂😂😂,2,2025-05-08T00:27:07Z,2025-05-08T00:27:07Z,0
Ugzp_I94ZgOGhLOY_4F4AaABAg,DyGo3j9RTMo,main_comment,,@통닭-732,http://www.youtube.com/@%ED%86%B5%EB%8B%AD-732,아니 나도 궁금해서 369하자고 그랬는데 지 혼자 숫자 말하고 박수치고 난리쳐놓고<br>마지막에  “왜 안해?”ㅇㅈㄹ ㅋㅋㅋ,6,2025-05-05T03:09:05Z,2025-05-05T03:09:05Z,0
UgxoRmyCaYlt-jAcqL14AaABAg,DyGo3j9RTMo,main_comment,,@JIN-blue,http://www.youtube.com/@JIN-blue,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 응 알겠어^^❤,21,2025-05-05T03:04:00Z,2025-05-05T03:04:00Z,0
UgwA7II90Nqwr-0NFGJ4AaABAg,DyGo3j9RTMo,main_comment,,@우니-x2p,http://www.youtube.com/@%EC%9A%B0%EB%8B%88-x2p,빨리 6차전 올려줘요~~,5,2025-05-05T03:01:56Z,2025-05-05T03:01:56Z,0
Ugz9P0DX7KWI22l6R154AaABAg,DyGo3j9RTMo,main_comment,,@혜찡-n2x,http://www.youtube.com/@%ED%98%9C%EC%B0%A1-n2x,개웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 충현님 고혈압 지켴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-05-05T08:13:18Z,2025-05-05T08:13:18Z,0
UgySTzPbeMKohJIw5pd4AaABAg,DyGo3j9RTMo,main_comment,,@yuiopghjklbnmasdfzxcasdz_97531,http://www.youtube.com/@yuiopghjklbnmasdfzxcasdz_97531,아니 충현님 이제 대극대노시넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 충현님 그러다가 고혈압으로 아프시겠어욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,2025-05-05T03:58:24Z,2025-05-05T03:58:24Z,0
UgwJzpteP1895uwoBZp4AaABAg,DyGo3j9RTMo,main_comment,,@rule9606,http://www.youtube.com/@rule9606,웃다가 목아파쟜어요 .. 잠시 쉬다가 볼게요,0,2025-05-30T11:14:21Z,2025-05-30T11:14:21Z,0
UgxVgUn7kJe4PKHFLT14AaABAg,DyGo3j9RTMo,main_comment,,@이경은-s1e,http://www.youtube.com/@%EC%9D%B4%EA%B2%BD%EC%9D%80-s1e,웃다 쓰러짐요 ㅋㅋㅋㅋㅋ,0,2025-05-05T14:11:41Z,2025-05-05T14:11:41Z,0
UgyAoY093rjZy_QqtfF4AaABAg,DyGo3j9RTMo,main_comment,,@extrahuman9826,http://www.youtube.com/@extrahuman9826,진짜 몇년만에 배꼽 빠지게 웃었네ㅋㅋ,1,2025-05-10T16:03:05Z,2025-05-10T16:03:05Z,0
UgxjikEZgohjp531DRR4AaABAg,DyGo3j9RTMo,main_comment,,@난나야-g9q,http://www.youtube.com/@%EB%82%9C%EB%82%98%EC%95%BC-g9q,하도 웃어서 배에  복근 생겼어요. ㅋㅋㅋ,0,2025-05-08T04:34:10Z,2025-05-08T04:34:10Z,0
Ugw_J5NpZ-_xdp8z6P94AaABAg,DyGo3j9RTMo,main_comment,,@myruin4297,http://www.youtube.com/@myruin4297,벌써부터 살인모드 발동인가 ㅎㅎㅎ 혈압터져 죽겠다 저러다가 ㅋ,5,2025-05-05T03:41:11Z,2025-05-05T03:41:11Z,0
Ugw_EUmsAxbhIyWTQUh4AaABAg,DyGo3j9RTMo,main_comment,,@supreme_cash,http://www.youtube.com/@supreme_cash,근데 좀 이상한건 저렇게 말안듣는 미친 ai는 본적이 없긴함,32,2025-05-05T04:37:31Z,2025-05-05T04:37:31Z,1
Ugw_EUmsAxbhIyWTQUh4AaABAg.AHj3cBdFgsXAHj7HjLIzC7,DyGo3j9RTMo,reply,Ugw_EUmsAxbhIyWTQUh4AaABAg,@진-n8x1e,http://www.youtube.com/@%EC%A7%84-n8x1e,저거 3만짜리 30만짜리 있는데 3만짜리 써 보니 저 지랄임 ㅋㅋ,5,2025-05-05T05:09:32Z,2025-05-05T05:09:32Z,0
UgwHuOuPj31J4LSamoF4AaABAg,DyGo3j9RTMo,main_comment,,@DefeDdefef,http://www.youtube.com/@DefeDdefef,웃다가 운게 진짜 오랜만이다 ㅋㅋㅋㅋㅋㅋ,1,2025-05-06T12:15:47Z,2025-05-06T12:15:47Z,0
UgyV7xVR41nWJnfexiJ4AaABAg,DyGo3j9RTMo,main_comment,,@stella-ws4bg,http://www.youtube.com/@stella-ws4bg,미쳤따 ㅋㅋㅋ😂😂😂😂😂,2,2025-05-05T07:32:37Z,2025-05-05T07:32:37Z,0
UgyDMtY-kO-nIKl2MBp4AaABAg,DyGo3j9RTMo,main_comment,,@Youtube_dori,http://www.youtube.com/@Youtube_dori,ㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋ미친진짜 웃다 눈물남ㅋㅋㅋㅋㄱㅋㅋ,0,2025-05-06T00:06:27Z,2025-05-06T00:06:27Z,0
